"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"Mansi",-0.161875401956269,-0.212644163107893,-0.0398387337946139,-0.20188653341721,-0.317985227905017,-0.230369869577941,-0.256748566180976,-0.192710529948395,-0.193259925861639,-0.11822434278795,-0.322298531682803,-0.322298531682803,-0.260717865271206,-0.349729548064685,-0.322298531682803,-0.192710529948395,-0.322298531682803,-0.21025807523912,-0.276043863281729,-0.0876922785648035,-0.232481565353568,-0.127367083056154,-0.201374544150202,-0.179162155266904,-0.192710529948395,-0.2393681543997,-0.30323905712283,-0.337596047650982,-0.179924324204861,-0.285038806502275,-0.11822434278795,-0.118956156134108,-0.212644163107893,-0.0766492421068233,-0.190935072525409,-0.0962317779838016,-0.372607223996011,-0.190723709526234,-0.0932255277803858,-0.285038806502275,-0.128672493715815,-0.212644163107893,-0.179924324204861,-0.124514780314016,-0.162297306138859,-0.315984239828982,-0.265201404256599,-0.127367083056154,-0.256748566180976,-0.372607223996011,-0.142539632763031,-0.262092532550007,-0.232481565353568,-0.177567663908954,-0.232400612091243,-0.160086921959186,-0.14622003900654,-0.372607223996011,-0.2393681543997,-0.232481565353568,-0.302503918043627,-0.156437777116598,-0.14622003900654,-0.217582357059372,-0.23920102089025,-0.302503918043627,-0.190935072525409,-0.23920102089025,-0.21914276459008,-0.161875401956269,-0.212644163107893,-0.262092532550007,-0.0850679517673069,-0.240941515532641,-0.226779311857739,-0.23920102089025,-0.0126733083729247,-0.212644163107893,-0.140249519713511,-0.23920102089025,-0.157325178284483,-0.260717865271206,-0.382504530815599,-0.302503918043627,-0.30323905712283,-0.330146443503884,-0.260717865271206,-0.265201404256599,-0.265201404256599,-0.337596047650982,-0.118956156134108,-0.232481565353568,-0.0126733083729247,-0.390153288799688,-0.256748566180976,-0.337596047650982,-0.256748566180976,-0.2393681543997,-0.140249519713511,-0.265201404256599
"Maonan",-0.0918863831548431,-0.201595162500386,-0.228055217262284,-0.228055217262284,-0.257747137721048,-0.27169846845277,-0.228136170524609,-0.235022759570742,-0.368261829167053,-0.122005701520083,-0.368261829167053,-0.201595162500386,-0.131491856548002,-0.257747137721048,-0.298158523214669,-0.235022759570742,-0.298158523214669,-0.298158523214669,-0.235022759570742,-0.235022759570742,-0.201595162500386,-0.260856009427641,-0.298158523214669,-0.368261829167053,-0.208298768278934,-0.257747137721048,-0.260856009427641,-0.295228758703538,-0.37815913598664,-0.260856009427641,-0.368261829167053,-0.281346117003147,-0.228055217262284,-0.228055217262284,-0.368261829167053,-0.228055217262284,-0.317953136853844,-0.260856009427641,0.0887316142435455,-0.1579519113099,-0.1579519113099,-0.317953136853844,-0.1579519113099,-0.37815913598664,-0.317953136853844,-0.228055217262284,-0.228055217262284,-0.159422189468307,-0.317953136853844,-0.27169846845277,-0.228055217262284,-0.0313461170031468,-0.175578929375902,-0.260856009427641,-0.0807225569383484,-0.438365135119437,-0.37815913598664,-0.235022759570742,-0.317953136853844,-0.27169846845277,-0.131491856548002,-0.368261829167053,-0.228055217262284,-0.298158523214669,-0.131491856548002,-0.235022759570742,-0.235022759570742,-0.298158523214669,-0.197541138588252,-0.175578929375902,-0.256372470442247,-0.257747137721048,-0.1579519113099,-0.37815913598664,-0.175578929375902,0.00871475535676647,-0.257747137721048,-0.235022759570742,-0.368261829167053,-0.152092382287639,-0.123021688227196,-0.152092382287639,-0.201595162500386,-0.174816760437946,-0.317953136853844,-0.257747137721048,-0.228055217262284,-0.317953136853844,-0.228055217262284,-0.228055217262284,-0.298158523214669,-0.298158523214669,-0.317953136853844,-0.201595162500386,0.0386752599212604,-0.1579519113099,-0.228055217262284,-0.368261829167053,-0.317953136853844,-0.174816760437946
"Maori",-0.104047885086798,-0.188694098286984,-0.25836151336301,-0.148238902506747,-0.195749028342943,-0.262117681468067,-0.270259901447836,-0.224575264905476,-0.130250996642353,-0.244821746938256,-0.264562071602498,-0.257712920245015,-0.351311761594732,-0.202839452513845,-0.200178079370915,-0.19528198514644,-0.334593002308102,-0.334593002308102,-0.186548759077079,-0.299382094217249,-0.189373330209684,-0.177405919014972,-0.220161577526323,-0.238922330067575,-0.138356668088003,-0.396986191567249,-0.204573401452245,-0.0781141504704664,-0.29820592044703,-0.19034913906144,-0.29174551568606,-0.254944132530788,-0.193120651314322,-0.162902971332918,-0.218680681140832,-0.197526058901603,-0.179032572272597,-0.277443372536323,-0.285905091778273,-0.191431824605067,-0.265179538360174,-0.240061949862988,-0.330457650644189,-0.206137328688321,-0.124167122912556,-0.224575264905476,-0.225042437364627,-0.243315635895014,-0.361025236949786,-0.31993624395129,-0.298689808243807,-0.307054943017465,-0.196050316158918,-0.186117079524955,-0.307054943017465,-0.16949762177121,-0.171993440486747,-0.230434334961189,-0.0787284487716192,-0.254704569468576,-0.267291021476657,-0.270043773588019,-0.352140547598827,-0.154677711691742,-0.147008568012662,-0.228188454122117,-0.303823765166149,-0.207600247470602,-0.127229728235353,-0.291488876502608,-0.142309639752757,-0.376717498902471,-0.192357338331011,-0.275068099131054,-0.243031179778975,-0.261316970856728,-0.260297885086798,-0.19034913906144,-0.250725673430756,-0.296494092731987,-0.418292599583597,-0.271374272738688,-0.273604163658047,-0.278232821215703,-0.241612020424392,-0.29330823455743,-0.303343002308102,-0.0877031310040527,-0.194085132646283,-0.235074978873451,-0.267291021476657,-0.193662533422885,-0.237946960254488,-0.282096278502317,-0.275041348446358,-0.196746569685178,-0.211601638660981,-0.228044180350422,-0.147245160172107,-0.186002767865493
"Mapudungun",-0.290662335250856,-0.290662335250856,-0.207510062165792,-0.260727247956124,-0.378230752744593,-0.141616091976409,-0.115000725363643,-0.238024140839824,-0.327922060431384,-0.327922060431384,-0.291315040580687,-0.209074031385976,-0.28166739203031,-0.184785684015485,-0.0130386171336218,-0.238024140839824,-0.308862585871412,-0.244991683148282,-0.218267691856474,-0.238024140839824,-0.267716061298588,-0.308862585871412,-0.355353076813267,-0.124579684882689,-0.215881603987702,-0.244991683148282,-0.327922060431384,-0.308127446792208,-0.308862585871412,-0.184785684015485,-0.180786513406252,-0.38812805956418,-0.244991683148282,-0.327922060431384,-0.251932773622783,-0.327922060431384,-0.145873048462092,-0.30442197509802,-0.337805531522542,-0.343219576399563,-0.39577681754827,-0.267716061298588,-0.198334058696977,-0.308862585871412,-0.327922060431384,-0.211564086077926,-0.238024140839824,-0.291315040580687,-0.218267691856474,-0.327922060431384,-0.290662335250856,-0.323382174153888,-0.327922060431384,-0.211564086077926,-0.270824933005181,-0.147304063032995,-0.270824933005181,-0.244991683148282,-0.262372094929557,-0.147304063032995,-0.290662335250856,-0.244991683148282,-0.38812805956418,-0.115733253247968,-0.267716061298588,-0.218267691856474,-0.262372094929557,-0.270824933005181,-0.291315040580687,-0.185547852953442,-0.327922060431384,-0.327922060431384,-0.308127446792208,-0.378230752744593,-0.0681551883387372,-0.308127446792208,-0.249038941475673,-0.327922060431384,-0.378230752744593,-0.327922060431384,-0.131974625097623,-0.141460780125542,-0.211564086077926,-0.238024140839824,-0.343219576399563,-0.378230752744593,-0.305197682281078,-0.327922060431384,-0.323382174153888,-0.169391113045847,-0.262372094929557,-0.105353076813267,-0.238024140839824,-0.327922060431384,-0.162061305865179,-0.323382174153888,-0.100836434891988,-0.198430289610799,-0.308127446792208,-0.0843487293425979
"Marathi",-0.325569236920484,-0.122059727862339,-0.19006706318515,0.0771517613414848,-0.19006706318515,-0.0290787459786294,-0.231853115957571,-0.194550602170543,-0.215040709746049,-0.0580216916297591,-0.118607147623513,-0.194550602170543,0.0335007021731657,-0.168717352313644,-0.122609123775583,-0.0952479891502441,-0.161749810005187,-0.279078745978629,-0.279078745978629,-0.194550602170543,-0.251647729596747,-0.161830763267512,-0.191441730463951,-0.18609776409492,-0.251647729596747,-0.301956421909955,-0.279078745978629,0.0376312734384664,-0.0653417611417716,-0.151002673513469,-0.22892335144644,-0.194550602170543,-0.168717352313644,-0.191441730463951,-0.0404741463390341,-0.141993361021837,-0.122155958776161,-0.154412007080662,0.0721066442175406,-0.205393061195673,-0.141993361021837,-0.194550602170543,-0.122059727862339,-0.231853115957571,-0.174374801232465,-0.231853115957571,-0.104512182571614,-0.0755692369204842,-0.215040709746049,-0.247334425818961,-0.131235731331154,-0.0894361198731297,-0.141530706146837,-0.319502486713632,-0.141993361021837,-0.214388004416219,-0.247334425818961,-0.251647729596747,-0.214388004416219,-0.266945245564926,-0.325569236920484,-0.141993361021837,-0.194550602170543,-0.141514610641035,-0.168550218804194,-0.266945245564926,-0.170290713446585,-0.168550218804194,-0.0144171496812509,-0.301956421909955,-0.132769351298415,-0.232588255036774,-0.122155958776161,-0.161749810005187,-0.311853728729543,-0.132799700551339,-0.266945245564926,-0.214388004416219,-0.141993361021837,-0.108511353180848,0.00969382193191759,-0.146931554973316,-0.205759325137835,-0.205759325137835,-0.170290713446585,-0.122059727862339,-0.231642163866276,-0.0255809758977456,-0.168717352313644,-0.0710297321983581,-0.104512182571614,-0.0931167822112094,-0.311853728729543,-0.215040709746049,-0.0810340230944566,-0.108511353180848,-0.168717352313644,0.0355766606603587,-0.135289755243288,-0.372059727862339
"Mari",-0.229219211921539,0.0374380344665455,-0.196418419756182,-0.0637473557296245,-0.240061670946668,-0.229219211921539,-0.249056614167214,-0.240061670946668,-0.229219211921539,-0.266521725708566,0.0631686628202673,-0.266521725708566,-0.229219211921539,-0.226110340214946,-0.226110340214946,-0.226110340214946,-0.286316339347742,-0.143179962931843,-0.176661970772832,-0.143179962931843,-0.156728337613334,-0.105698341949353,-0.0665498885002037,-0.10426732737845,-0.0388276495723864,-0.126315113803798,-0.0325524314831995,-0.263591961197436,-0.229219211921539,-0.196418419756182,-0.0517100862297427,-0.226110340214946,0.00296266368747122,0.0858930409705737,-0.226110340214946,-0.20904341098346,-0.203218828555189,-0.156824568527157,-0.0913848907210932,-0.266521725708566,-0.126315113803798,-0.249056614167214,-0.249056614167214,-0.240061670946668,-0.301613855315921,-0.0602495856487407,-0.286316339347742,-0.224735672936145,-0.0227679646662508,-0.169958364994284,-0.266521725708566,-0.286316339347742,-0.143179962931843,-0.120455584781537,-0.176661970772832,-0.196499373018507,-0.203218828555189,-0.203385962064639,-0.143179962931843,-0.120455584781537,-0.17427588290406,-0.169958364994284,-0.196499373018507,-0.249056614167214,-0.16590434108215,-0.203218828555189,-0.229219211921539,-0.33662503166095,-0.139180792322609,-0.196418419756182,-0.220766373845915,-0.354171096464628,-0.176661970772832,-0.0751427560900293,-0.249709319497044,-0.165904341082149,-0.266521725708566,-0.249056614167214,-0.143179962931843,0.0138914981009706,-0.0562118078514137,-0.26725686478777,-0.176661970772832,-0.226110340214946,-0.203218828555189,-0.169958364994284,-0.226110340214946,-0.203385962064639,-0.176661970772832,-0.0227679646662508,-0.203218828555189,-0.313747355729624,-0.203385962064639,-0.165904341082149,-0.139180792322609,-0.11023784667148,-0.196499373018507,0.0560287228651678,-0.226110340214946,-0.0829739637990471
"Mashco Piro",0.0569507286935327,-0.141146720696035,-0.156541291665673,0.035131928307416,-0.105756565486899,-0.190023299506662,-0.156541291665673,0.0468010838830216,-0.103730232747811,0.00931946290053165,-0.263070648230874,-0.170089666347165,-0.262417942901044,-0.21674729079847,-0.279883054442396,-0.11762865611228,-0.190023299506662,-0.234127702579745,-0.0624470881660761,-0.106051630114584,-0.190023299506662,-0.170089666347165,-0.0624470881660761,-0.119059670683183,-0.11762865611228,-0.0867563330138312,-0.084908817209248,-0.0650714149635728,-0.0695731365852438,-0.299677668081572,-0.238097001669975,-0.21658015728902,-0.239471668948776,-0.239471668948776,-0.180829639036164,-0.104746219454923,-0.0588536715503871,-0.209779748490012,-0.234127702579745,-0.183319693728114,0.0725317122367436,-0.21658015728902,-0.0255830049670417,-0.0323515760605413,-0.152542121056439,-0.11321638777573,-0.0650714149635728,-0.0695731365852438,-0.21658015728902,-0.103730232747811,-0.115004329314783,0.0269902241290387,-0.156541291665673,0.0448152430713852,-0.0323515760605413,0.0725317122367436,-0.190023299506662,-0.156541291665673,-0.314975184049751,-0.104746219454923,-0.279883054442396,0.17021933235203,-0.152542121056439,-0.0145292363116596,-0.0361292934000809,-0.0867563330138312,-0.0521889783062165,-0.115004329314783,-0.209779748490012,-0.0771086844634546,-0.0771086844634546,0.107007083015818,0.0291218228566595,-0.154946800307723,-0.156541291665673,-0.156541291665673,0.221276121895992,-0.242580540655369,-0.0624470881660761,-0.190023299506662,-0.106051630114584,-0.0452340127178976,-0.0946562297541798,-0.314975184049751,-0.0650714149635728,-0.139254538355038,-0.11762865611228,-0.170089666347165,-0.119059670683183,-0.170639062260408,-0.119059670683183,-0.152542121056439,-0.183319693728114,-0.314975184049751,-0.11321638777573,-0.0572397418059558,-0.11762865611228,-0.21674729079847,-0.157440131309971,-0.12359917540531
"Mlabri",-0.230864079212285,0.0323659481686643,-0.230864079212285,-0.300967385164669,-0.300967385164669,-0.160760773259901,-0.300967385164669,-0.230864079212285,-0.230864079212285,-0.230864079212285,-0.204404024450386,-0.0205541613551323,-0.300967385164669,-0.230864079212285,-0.371070691117053,-0.160760773259901,-0.204404024450386,-0.300967385164669,-0.300967385164669,0.0323659481686643,-0.300967385164669,-0.0641974125456182,-0.230864079212285,-0.300967385164669,-0.371070691117053,-0.300967385164669,-0.134300718498002,-0.371070691117053,-0.300967385164669,-0.371070691117053,-0.134300718498002,-0.134300718498002,-0.227934314701154,-0.160760773259901,-0.230864079212285,-0.230864079212285,-0.160760773259901,-0.230864079212285,-0.371070691117053,-0.230864079212285,-0.300967385164669,-0.134300718498002,-0.160760773259901,0.0760091993591502,-0.204404024450386,-0.300967385164669,-0.160760773259901,-0.134300718498002,-0.230864079212285,-0.0377373577837198,-0.230864079212285,-0.230864079212285,-0.230864079212285,0.03586639797126,-0.0641974125456182,0.0495491445972519,0.0760091993591502,-0.134300718498002,-0.230864079212285,-0.134300718498002,-0.230864079212285,-0.230864079212285,-0.134300718498002,-0.371070691117053,-0.0205541613551323,-0.371070691117053,-0.230864079212285,-0.204404024450386,-0.230864079212285,-0.204404024450386,-0.230864079212285,-0.230864079212285,-0.230864079212285,-0.300967385164669,-0.0205541613551323,-0.230864079212285,-0.371070691117053,-0.134300718498002,-0.300967385164669,-0.167728315568358,-0.134300718498002,-0.204404024450386,-0.230864079212285,-0.230864079212285,-0.134300718498002,-0.230864079212285,-0.134300718498002,-0.134300718498002,-0.204404024450386,-0.160760773259901,-0.204404024450386,-0.371070691117053,0.0760091993591502,-0.230864079212285,-0.134300718498002,-0.0377373577837198,-0.0641974125456182,-0.134300718498002,-0.204404024450386,-0.230864079212285
"Mocoví",-0.286023125208684,-0.260189875351785,-0.0193658788206004,-0.199983876218989,0.0135081441402169,0.0135081441402169,-0.148188804008239,-0.253222333043328,-0.11301572113856,-0.183119027090944,0.049157723929232,-0.282914253502092,-0.161071240665596,-0.130198917567147,0.110071504854499,-0.075794160613857,0.00335849932970589,-0.0814798363071958,0.0635644984625021,0.00335849932970589,-0.343120252634888,-0.183119027090944,-0.226762278281429,-0.226762278281429,-0.253222333043328,-0.167041759958625,-0.102296256103703,-0.226762278281429,-0.105889672719392,-0.117053498935887,-0.102296256103703,-0.162502255236499,-0.0565951618121672,-0.183119027090944,-0.226762278281429,-0.0795718779533966,-0.0193658788206004,-0.130198917567147,0.0635644984625021,0.0517820507267288,0.0135081441402169,0.15021430624239,-0.156658972329045,-0.162502255236499,0.126776747798714,-0.0538412495996746,-0.117053498935887,-0.11301572113856,0.258939738693075,-0.161071240665596,-0.186720512188385,-0.177259498068683,-0.139046063740035,-0.156658972329045,-0.323325638995712,-0.139777877086193,-0.199983876218989,-0.222708254369295,-0.130198917567147,-0.0193658788206004,-0.0193658788206004,-0.161071240665596,-0.075794160613857,-0.323325638995712,-0.016452360424277,-0.11301572113856,-0.296865584233814,-0.128351401762564,-0.0100227418423352,-0.199983876218989,-0.323325638995712,-0.260189875351785,-0.183119027090944,-0.114047248732471,-0.183119027090944,-0.180908642911271,-0.226762278281429,0.0801110002900055,-0.0565951618121672,-0.0600956116147628,-0.0429124151861753,-0.102296256103703,-0.0193658788206004,-0.0865556663766611,-0.156658972329045,-0.199983876218989,-0.323325638995712,-0.016452360424277,-0.016452360424277,0.110071504854499,0.0181157421618896,-0.130198917567147,-0.253222333043328,-0.156658972329045,-0.323325638995712,-0.0795718779533966,-0.226762278281429,-0.323325638995712,-0.0538412495996746,-0.233465884059978
"Mosetén",-0.315471252740404,-0.315471252740404,-0.0853667212440752,-0.205816884165493,-0.315471252740404,-0.365779945053612,-0.315471252740404,-0.365779945053612,-0.225654286411168,-0.199113278386945,-0.295676639101228,-0.0875901836043022,-0.18243067076717,-0.295676639101228,0.0310074992241902,-0.315471252740404,-0.232540875457301,-0.295676639101228,-0.295676639101228,-0.172334876324505,-0.295676639101228,-0.315471252740404,-0.278864232889706,-0.172334876324505,-0.255265253607607,-0.310931366462907,-0.205816884165493,-0.129009972434561,-0.315471252740404,-0.225573333148844,-0.278211527559876,-0.315471252740404,-0.185979481919818,-0.225573333148844,-0.214826196657126,-0.315471252740404,-0.232540875457301,-0.278211527559876,-0.0808649996224042,-0.199113278386945,-0.186432646919239,-0.269216584339329,-0.139392760064141,-0.199113278386945,-0.365779945053612,-0.365779945053612,-0.255265253607607,-0.255265253607607,-0.205816884165493,-0.173097045262462,-0.0929022691222861,-0.330768768708582,-0.130797913973614,-0.315471252740404,-0.134853255342015,-0.133422240771111,-0.295676639101228,-0.278211527559876,-0.255265253607607,0.0242494826750095,-0.255265253607607,-0.365779945053612,-0.315471252740404,-0.149610498174198,-0.100702401868079,-0.3756772518732,-0.205816884165493,-0.172334876324505,-0.255265253607607,-0.278211527559876,-0.365779945053612,-0.255265253607607,-0.365779945053612,-0.232373741947851,0.0111966394702073,-0.342902269122286,-0.315471252740404,-0.133422240771111,-0.168335705715271,-0.199113278386945,-0.342902269122286,-0.225573333148844,-0.172334876324505,-0.2583741253142,-0.172334876324505,-0.195059254474811,-0.2583741253142,-0.365779945053612,-0.205816884165493,-0.278211527559876,-0.172334876324505,-0.255265253607607,-0.315471252740404,-0.295676639101228,-0.295676639101228,-0.383326009857289,-0.0929022691222861,-0.153259643016786,-0.104297669482691,-0.255265253607607
"Movima",-0.0380976359042102,-0.458717471618515,-0.292050804951849,-0.318510859713747,-0.353602989321102,-0.178304247808979,-0.388614165666131,-0.458717471618515,-0.388614165666131,-0.248407553761363,-0.458717471618515,-0.221947498999464,-0.292050804951849,-0.248407553761363,-0.292050804951849,-0.318510859713747,-0.248407553761363,-0.388614165666131,-0.221947498999464,-0.388614165666131,-0.318510859713747,-0.318510859713747,-0.248407553761363,-0.318510859713747,-0.15184419304708,-0.15184419304708,-0.221947498999464,-0.318510859713747,-0.15184419304708,-0.318510859713747,-0.248407553761363,-0.292050804951849,-0.221947498999464,-0.15184419304708,-0.221947498999464,-0.388614165666131,-0.15184419304708,-0.318510859713747,-0.458717471618515,-0.318510859713747,-0.388614165666131,-0.388614165666131,-0.318510859713747,-0.221947498999464,-0.318510859713747,-0.318510859713747,-0.388614165666131,-0.318510859713747,-0.318510859713747,-0.458717471618515,-0.388614165666131,-0.318510859713747,-0.318510859713747,-0.248407553761363,-0.178304247808979,-0.388614165666131,-0.318510859713747,-0.338305473352923,-0.388614165666131,-0.195931265874981,-0.388614165666131,-0.388614165666131,-0.15184419304708,-0.221947498999464,-0.318510859713747,-0.292050804951849,-0.248407553761363,-0.248407553761363,-0.388614165666131,-0.388614165666131,-0.318510859713747,-0.388614165666131,-0.15184419304708,-0.318510859713747,-0.458717471618515,-0.292050804951849,-0.221947498999464,-0.15184419304708,-0.388614165666131,-0.15184419304708,-0.248407553761363,-0.318510859713747,-0.318510859713747,-0.318510859713747,-0.292050804951849,-0.388614165666131,-0.221947498999464,-0.318510859713747,-0.292050804951849,-0.248407553761363,-0.458717471618515,-0.388614165666131,-0.221947498999464,-0.221947498999464,-0.178304247808979,-0.388614165666131,-0.292050804951849,-0.108200941856594,-0.318510859713747,-0.458717471618515
"Muisca",-0.183216295343708,-0.344039679102921,-0.344039679102921,-0.177373012436254,-0.273936373150537,-0.414142985055305,-0.273936373150537,-0.3036282936093,-0.054837161759993,-0.344039679102921,-0.344039679102921,-0.177373012436254,-0.0745552897068835,-0.34110991459179,-0.177373012436254,-0.247476318388638,-0.254179924167187,-0.3036282936093,-0.133729761245768,-0.220697916326198,-0.247476318388638,-0.247476318388638,-0.183216295343708,-0.273936373150537,-0.280903915458994,-0.344039679102921,-0.273936373150537,-0.344039679102921,-0.160491917193402,-0.344039679102921,-0.414142985055305,-0.220697916326198,-0.247476318388638,-0.247476318388638,-0.177373012436254,-0.414142985055305,-0.0636264552933842,-0.344039679102921,-0.280903915458994,-0.484246291007689,-0.317579624341022,-0.177373012436254,-0.363834292742097,-0.247476318388638,-0.203833067198153,-0.247476318388638,-0.220697916326198,-0.00720589596699195,-0.247476318388638,-0.247476318388638,-0.203833067198153,-0.273936373150537,-0.133729761245768,-0.247476318388638,-0.363834292742097,-0.344039679102921,-0.123010296210912,-0.317579624341022,-0.344039679102921,-0.137767539043095,-0.247476318388638,-0.344039679102921,-0.220697916326198,-0.317579624341022,-0.273936373150537,-0.220697916326198,-0.203833067198153,-0.344039679102921,-0.280903915458994,-0.317579624341022,-0.203833067198153,-0.273936373150537,-0.133729761245768,-0.220697916326198,-0.363834292742097,-0.247476318388638,-0.181785280772804,-0.123010296210912,-0.0400799189278093,-0.0773092019193761,-0.273936373150537,-0.247476318388638,-0.133729761245768,-0.344039679102921,-0.273936373150537,-0.247476318388638,-0.177373012436254,-0.0808096517219717,-0.221460085264155,-0.254179924167187,-0.247476318388638,-0.344039679102921,-0.20162268301848,-0.273936373150537,-0.220697916326198,-0.243422294476504,-0.150912957674356,-0.280903915458994,-0.344039679102921,-0.344039679102921
"Nahuatl (Sierra de Zacapoaxtla variety)",-0.166926519533163,-0.100782010167584,-0.200032373881488,-0.0279360346808621,-0.0969844659218774,-0.0658660709654877,-0.293652809652576,0.0780666046698432,-0.296417390793782,-0.061135850115877,-0.242036482452507,-0.0899182668356683,-0.0898833511225821,-0.0494371074299554,-0.332074902051436,-0.154038910521928,-0.148343160887548,-0.279038910521928,-0.127958667296934,-0.187731445761262,-0.0871698871137022,-0.202866061022664,-0.173493793300624,-0.0918837952368219,-0.0826960669694431,-0.228748899751105,-0.0993842084134366,-0.161290960341538,-0.174403178605315,-0.0949827064031863,-0.293652809652576,-0.0918837952368219,-0.166603045859522,-0.301708524337601,-0.0775295831431815,-0.193224594143878,-0.00135414909451181,-0.194240580850991,-0.0911696092665372,-0.131685837903827,-0.00223534206559534,-0.118653558858015,-0.20449869071085,-0.228748899751105,-0.127531613149947,-0.202710749171797,-0.0976382781088527,-0.246733463989155,-0.142203831158031,-0.210799532745112,-0.113373275131374,-0.106712231589451,-0.171891768409697,-0.187173799069979,-0.0918837952368219,-0.200032373881488,-0.140683395330157,-0.135408121613097,-0.169405578630101,-0.127531613149947,-0.0998930264424263,-0.270293651179307,-0.161290960341538,-0.0993842084134366,0.0477738860613342,-0.14352273990166,-0.143073638936456,-0.195545991510652,-0.106712231589451,-0.202866061022664,-0.100051188047527,-0.218610085356235,-0.120208202586625,-0.209413130557868,-0.213093536801377,-0.074288586179877,-0.140683395330157,-0.171481537117294,-0.163105275778638,-0.115077366363109,-0.286016262384916,-0.0462795831431815,-0.270293651179307,-0.171891768409697,-0.221759860545319,-0.166603045859522,-0.108416322821186,-0.168306661330145,-0.343283625018728,-0.102008535210933,-0.146734103202023,-0.129662758528669,-0.151941449562144,-0.226960419754022,-0.239599655529221,-0.256131447504406,-0.0543624330886515,-0.112247938933804,-0.104023597707727,0.00682987595683548
"Nenets",0.081703676451655,-0.184596501917898,-0.120741357942514,-0.0201402194309045,-0.0794820196204845,-0.0378109806594116,-0.132039260769191,-0.230450137288057,-0.153182073674528,-0.184596501917898,-0.0923644562778408,-0.0570202905773124,-0.327013498002339,-0.141786673314123,-0.0902435253832886,-0.203671735225617,0.0598766394558746,-0.327013498002339,-0.116703580145187,-0.237153743066605,-0.151876663014867,-0.202077243867666,-0.0851676953138233,-0.150860676307754,-0.186384981914981,0.0152323448021671,-0.0794820196204845,-0.289710984215312,-0.0230537378272279,-0.230450137288057,-0.203671735225617,-0.166190114243127,0.002676890526494,-0.184596501917898,-0.309548386460987,-0.124239128023398,-0.237153743066605,-0.217220109907108,-0.397116803954724,0.0351012874596658,-0.204433904163573,-0.285227445229918,-0.170692719962296,-0.160346831335673,-0.202077243867666,-0.0993194218661597,-0.263710600848963,-0.203671735225617,-0.0438914594317248,-0.256910192049955,-0.0794820196204845,-0.0575291086063021,-0.256910192049955,-0.256910192049955,-0.309548386460987,-0.203671735225617,-0.263877734358413,-0.095296182372268,-0.0794820196204845,-0.0467621807174528,-0.0514691030958467,-0.227960082596107,-0.286602112508719,-0.116703580145187,-0.118927042505414,0.0144278831552621,-0.186806886097571,-0.10598411511033,-0.21731634082093,-0.203671735225617,-0.10018014162637,-0.407014110774311,-0.0777486370815429,-0.327013498002339,-0.204433904163573,-0.166190114243127,-0.166190114243127,-0.141786673314123,-0.327013498002339,-0.203671735225617,-0.204433904163573,-0.0201402194309045,-0.12911761928117,-0.263877734358413,-0.327013498002339,-0.0578796944240442,-0.199672564616383,-0.324083733491209,-0.230450137288057,-0.286602112508719,-0.256910192049955,-0.0637834706213903,-0.0923644562778408,-0.150860676307754,-0.164759099672223,0.0454698649226045,-0.217220109907108,-0.040332149133319,-0.203671735225617,-0.0637834706213903
