"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"Siona",0.00718946075263305,-0.0163517202137711,0.00543440168303799,0.0449912954583135,0.048472273646729,0.0307200731588464,0.0118393189596695,0.0439483809594523,-0.0853762035176822,0.000124719613392887,0.0147059754839589,0.000604080733123014,0.017471863327998,0.0657960698472098,0.0391935339937001,0.0738835877776032,0.0416540253417207,0.0313387352782475,0.0240309209416529,0.0240898634306201,0.0169128741496403,0.00839958278763164,0.0207201688257839,0.0308051216801996,0.00687541016969639,0.0618551115674431,0.0367478155588919,0.0562859535963547,-0.0168708008603369,0.0117804192235824,-0.0192861780202518,0.0340925031159244,-0.00622652970375548,0.0349480464166666,0.0137782762845555,0.0503615352533566,0.0140977991110213,0.013288264427708,0.00587765818848296,0.0476773259791935,0.0577762298100696,0.0117788219067924,0.0380471441829802,0.00327834429899088,-0.00151995919097803,0.0448171064622919,0.0213829284902687,0.0351664142292831,0.0347918187350361,0.0344326147754916,0.00785911064767053,0.0129366527636848,0.0369512508201753,0.0184605087546267,0.0195684128999719,0.0102069078007961,0.075811216074502,0.0177888593761786,0.0347044129130535,0.00758546419566486,0.00659901796556295,0.0167584049951199,-0.0182450114772067,-0.0610601674621593,0.0138584129801316,-0.00188316433470348,0.0500762177300293,0.00445694530402396,0.056156552038411,0.000415191369498746,0.0257754600444881,0.0103745385120195,0.0253897006511827,0.0117753000761557,-0.0246483273405943,0.0341340192668647,0.0409880748297836,0.011564964026215,0.0596955636477678,0.0377121782580613,0.00248502663504935,0.0162197985893093,-0.0004587695355317,0.00372767876391744,-0.0384182645450916,0.0508508719314451,0.0335310325202307,0.0265122291138903,0.0125058388783647,0.0231206149523164,0.014232640502425,0.0182340705041428,0.0295066938502193,0.0159086455686802,-0.00705325674051094,0.0149854842020158,-0.0217538139831392,0.0335272234976467,0.00580174228812547,0.0698605443816913
"Sirionó",-0.0866897055879733,-0.0778692404902911,-0.0796843391652068,-0.0725104956988712,-0.0374961764122104,-0.0752934061577278,-0.076071971274494,-0.0578970319281483,-0.05296499469442,-0.0341895792400463,-0.075521906262463,-0.0432997190400068,-0.033664407439641,-0.0431728541154562,-0.00259918206176257,-0.0250431159362216,-0.00506712857090841,-0.0290498906984847,-0.0368817915347999,-0.0554997857416519,-0.019949916517618,-0.0444966764135843,-0.0655486165725485,-0.0747531669446499,-0.0444246582876681,-0.0477276096840649,-0.0200870855394971,-0.0678108427081782,-0.058533489410837,-0.0908493126579177,-0.0980112092372021,-0.0912441145147241,-0.023447466882083,-0.103691918275346,-0.0242295561911308,-0.0226331288270884,-0.0398569578102901,-0.0331603456657325,-0.0461925642313973,-0.0796149515031356,-0.0665478978361708,-0.0463914093991053,-0.0129046930422853,-0.0930655910234431,-0.0651751149650177,-0.0699347577506139,-0.0114528176379137,-0.0420573261505515,-0.072508471737138,-0.0570650875352883,-0.0522198751687201,-0.0803104975256647,-0.067417196697302,-0.0237420475082322,-0.0362513535819016,-0.0519280785039303,-0.0876720602741634,0.00890402145046287,-0.0491215768728945,-0.0108918320266856,-0.0872045009905019,-0.0278219150447921,-0.0711551053743461,-0.0540301260199534,-0.0477129526081893,-0.0639358364286507,-0.0466110707772496,-0.04996579277501,-0.0387683211094891,-0.0268244381965752,-0.0554634333955095,-0.0458673539137899,-0.0587914022423043,-0.0557812507225963,-0.0503454820419199,-0.0481726911711883,-0.0305226739256819,-0.0798138185294872,-0.0541541709796,-0.0807409210831506,-0.0515525838821682,-0.0769936269715795,-0.0632131172403932,-0.130143661230299,-0.0487768424670452,-0.0574735624014875,-0.031137114621813,-0.0839020278604523,-0.101870817357715,-0.0547457106102696,-0.0595742978336225,-0.0192185939687652,-0.0198729767334652,-0.0565174921575478,-0.00724026866774929,-0.0120894067967823,-0.0291109233623291,-0.0699252498160421,-0.048220525394066,-0.0331957748792311
"Southern Tai (Songkhla variety)",-0.0799918124559624,-0.0678685883245777,-0.102998364103173,-0.0703819631276544,-0.121387399453409,-0.0170899913127776,-0.0646725104291513,-0.0895977580757623,-0.0427716684420285,-0.00346215005881989,-0.0453624667311652,-0.0716066700531208,-0.0578363809448831,-0.0291304863366331,-0.029429904946309,-0.0985409784993516,-0.0598835452200105,0.0291037857362285,-0.121387399453409,-0.049368848784049,-0.0532609554954842,-0.0789105155348684,-0.00131859353282948,-0.000547680438662157,-0.0865381624829673,-0.000831155617408652,-0.0815918089508056,-0.100583560992398,-0.114378115015277,-0.103044899912911,-0.0814901289261375,-0.114747717827461,-0.09723496774563,-0.0728345757944129,-0.083697460074994,-0.0952473270569051,-0.0380174655110347,-0.0405891664431905,-0.10709102729486,-0.0593132711133623,-0.0259984847012925,-0.0536637661643969,-0.136239540451602,-0.0523039839196892,-0.0766342537290635,-0.122421600436396,-0.0951011069534561,-0.0673681491930621,-0.025087453790086,-0.042303716905548,-0.0814715152836569,-0.0150025484056137,-0.0696374662274208,-0.0480858879007177,-0.0253159762513572,-0.137669709076651,-0.0166761837490887,-0.025630550936465,-0.0712101998069424,-0.0488502300438494,-0.0179869088094577,-0.0563023530379129,-0.0472823431020589,-0.035341284809672,-0.0787006884431801,-0.0152499361110912,-0.0345071396205313,0.0254973489047248,-0.108733148099384,-0.0831966835912545,-0.0619812609184979,-0.119251653800928,-0.0399363697267565,-0.0513393416181769,-0.0455866240298745,-0.102143000007516,-0.0592418998898988,-0.0603563889633422,-0.110729517917372,-0.0807808340737577,-0.107992163307243,-0.0145655495132835,-0.0183992142231701,-0.0791810500485939,-0.0444074260249609,-0.0289674052186649,-0.119758708735165,0.0218947112428372,-0.052591493332993,-0.060507022535717,-0.045040419354892,-0.0675786749696899,-0.11726129438561,-0.0470714675489405,-0.111448405835793,-0.0646852458744281,-0.0280442145492712,-0.101248000543201,-0.0518668118699583,-0.0830465566337187
"Spanish",0.0974384741446389,0.0127709161998635,0.0402239444269759,0.0445168811431342,0.017331782180286,0.0523617438572364,0.108889592193292,0.0146671565016079,0.0654116866926804,0.0104889732407943,0.047478099051334,0.0610576641978212,0.0917705010575293,0.0652267783229594,-0.00533670720112389,0.036468200432492,0.0202323896794832,0.0193276816201466,0.057541608041463,0.0568559828721582,0.027675036509469,0.0395975868130858,0.0378722128213672,-0.00663971445033718,0.0264866501020595,0.0172434083768402,0.102186048665462,0.0486220628510817,0.0228806667358555,0.0165745282028624,0.0563454269938937,0.0493231618626903,0.0515263097740658,0.0602928760794765,0.0243479509969985,0.0456626963887088,0.0886914222196634,-0.00985341437363874,0.0606735477876403,0.0281733298133781,0.059437792670871,0.019298010789475,0.0618395782548264,0.0540563511226679,0.0528446354482436,0.0500665693229235,0.051612567262876,0.0151642236733074,0.0319515423479468,0.0707431269954434,0.0214489143583924,0.0612590450771062,0.0731618522411137,0.0840001521105618,0.0349660614573636,0.0213772724681524,0.0175348490944041,0.0641806404001873,0.0122374311145397,0.0296860995522454,0.0526857245753526,0.054510846837001,0.0618022498192723,0.0471235272948863,-0.00159486811900356,0.0677030215213986,0.087647631970394,0.0578169141118222,0.0224325421499449,0.0488976901452201,0.0797190366358854,0.0391832920206507,0.0657618832087803,0.0611735019342015,0.0233234595783496,0.0460336549568349,0.0510709903305602,0.0322261569455512,0.019385086554189,0.0439905114369344,0.0506804989662609,0.0746805643814217,0.0907597424440292,0.0462770984230748,0.0921329243883661,0.0513875546782318,0.0490261353288896,0.0443455786307658,0.0730794615248526,0.031346231643423,0.0438174299156014,0.015301734037983,0.0582167367416033,0.0357135113867866,0.0437210997191309,0.00641017273869782,0.0359651142562036,0.0409773575267278,0.0403422488327468,0.0605754238418965
"Sui",-0.135506493602463,-0.0802772137725029,-0.149311056576606,-0.0984708071513695,-0.162506429474742,-0.100266924559505,-0.131993516807111,-0.181716088962209,-0.118383460619363,-0.170070615275311,-0.0688823908438787,-0.131503416302487,-0.144794916434339,-0.125768857851649,-0.0896549593229204,-0.158504417990878,-0.12692300561479,-0.188515399998402,-0.122020288059214,-0.0930168870801512,-0.110445315116709,-0.101276772091024,-0.0997713406476791,-0.0763272008808522,-0.12228198580982,-0.168764319388639,-0.167284977076064,-0.0809577215047381,-0.126256171251275,-0.101727391275174,-0.075756548393909,-0.153096786107939,-0.131163690123823,-0.0663180381610451,-0.123804781568577,-0.246945458853029,-0.073271417597057,-0.0832193670760979,-0.166631236074168,-0.0953482598257862,-0.148954833436073,-0.115290204786153,-0.121286025254152,-0.163510754143085,-0.0778664586200433,-0.107798961198216,-0.162434691685007,-0.121139990386268,-0.0462296508838531,-0.139726673463033,-0.147841325103225,-0.0838103931044958,-0.116608239253928,-0.151738700295145,-0.158118733417079,-0.106671781988972,-0.146802045333541,-0.19958726219407,-0.15013321563623,-0.153909195813127,-0.174668661853353,-0.19479045871485,-0.124881123936898,-0.127428370675954,-0.100632499720829,-0.192551635964581,-0.152190120341474,-0.185805238054277,-0.091623662136295,-0.0934005132605235,-0.096442325846039,-0.113107306527595,-0.196720986224301,-0.0777502370588382,-0.11494336862641,-0.138120253902018,-0.168961178929817,-0.0886586955503731,-0.110792687117609,-0.115851568268856,-0.137865176335952,-0.166097980705719,-0.162006689569695,-0.201320255348393,-0.210763688865359,-0.150308951736668,-0.176557832629227,-0.123733031309326,-0.209563826335894,-0.111016199995829,-0.156228624562273,-0.130546679946547,-0.0938111933767515,-0.133450101370709,-0.133542351629305,-0.157512222067015,-0.116952094928508,-0.124779916221417,-0.150124306033409,-0.134227866935294
"Surin Khmer",-0.0765355685843336,-0.123423183136133,-0.148065873542307,-0.141288143104915,-0.0676820765697158,-0.109480674311102,-0.11943549401619,-0.134992368494072,-0.138734362025024,-0.133380640482582,-0.12433668708729,-0.133997197002422,-0.110111533119751,-0.158921271776507,-0.103925973964804,-0.133354511868711,-0.108905105797792,-0.111796667467814,-0.164849312609931,-0.0686348674499213,-0.155263230173765,-0.185297784128351,-0.106169734585039,-0.121581347228041,-0.180413368459389,-0.126405169518998,-0.15472409690048,-0.146886189062938,-0.131670150916527,-0.134251460262988,-0.138840038758001,-0.0942424474039776,-0.0836786984031865,-0.178388154543998,-0.171944957370877,-0.115227462138893,-0.18283671298848,-0.0772142752574445,-0.109882885166173,-0.0678231311379566,-0.122292692348979,-0.0946725093801386,-0.0683402539686577,-0.14282527482222,-0.122743683359439,-0.116554696525303,-0.136365457034062,-0.144489800753301,-0.112326292617545,-0.107002969840992,-0.124019743172654,-0.10719370675499,-0.158094895248979,-0.156436455019666,-0.151509843251163,-0.0965628334620323,-0.145524435532334,-0.107949786715618,-0.146002977487759,-0.133944979349817,-0.120557409018603,-0.0771916272287313,-0.086206344439786,-0.0874578377918399,-0.138244547451536,-0.137388543220913,-0.167194307123112,-0.151350488631214,-0.144159152903292,-0.101972729471528,-0.129091555086985,-0.13086978440918,-0.153286694897162,-0.135964802525666,-0.161898329161305,-0.156190036510371,-0.116904750961727,-0.145264798743372,-0.107482129179821,-0.103383854844196,-0.108303335245323,-0.106708170847168,-0.0983526366104635,-0.135657366148835,-0.0824880100801698,-0.146741604061444,-0.17986084544451,-0.121813837899048,-0.111275258811197,-0.109570950241167,-0.0797696030902775,-0.093080119472534,-0.0951353546199788,-0.120077457843926,-0.0708565513292901,-0.135657366148835,-0.0539088842705983,-0.131354260892465,-0.0865679397401212,-0.0895362953726132
"Swahili",-0.0753107724254025,-0.136309612735787,-0.0857524706251305,-0.0647358008494163,-0.0603599940732095,-0.0914776975124859,-0.0355861012371758,-0.0913543487236571,-0.0976392871601403,-0.108285203327223,-0.0974917337371628,-0.197072140449438,-0.0610400444155744,-0.0987871794722703,-0.120524606238864,-0.0274964371745839,-0.0680517320296999,-0.0871689834544538,-0.094921399870563,-0.0960771143314743,-0.0731574906925144,-0.105580609296205,-0.0986740654098071,-0.100126298254276,-0.0786125591032361,-0.0592611632949976,-0.0467321466635715,-0.110973739252243,-0.1029929005315,-0.0931844782114333,-0.0792588187037475,-0.0933879792605848,-0.0432973070167731,-0.0900112426070162,-0.0970552612617379,-0.0678968489609038,-0.0936883992120829,-0.0294317757817294,-0.116401761415444,-0.109663418964181,-0.115897899864788,-0.0812360477967071,-0.100252741875103,-0.0969401809584722,-0.113777325094438,-0.117888875301605,-0.124167121272606,-0.0507419281809033,-0.112422599266206,-0.0758811575342427,-0.0437694315587869,-0.0456285917941962,-0.0550157491332778,-0.150415124945197,-0.0892139337784724,-0.0784765538813603,-0.105767550073416,-0.0930595765980451,-0.0754979263734278,-0.0946098794829563,-0.0713083051763213,-0.0337761871754068,-0.0385827090767301,-0.117047415021317,-0.127315825918114,-0.124649393564218,-0.100112596656607,-0.128623313881385,-0.100271661931897,-0.0614441624504536,-0.041718270086228,-0.109747336965962,-0.0870444144056193,-0.0729836725679607,-0.189784573160549,-0.152362889094193,-0.0673746288985836,-0.153609425844036,-0.136409826632163,-0.0405952380234385,-0.0326339654363227,-0.114687476226646,-0.0833241662860486,-0.0613209207704628,-0.0863116313859318,-0.071386945340798,-0.0667977071929833,-0.0913516664404201,-0.0728161973861328,-0.0926922713173945,-0.0635582919020106,-0.114467836326996,-0.0695445379835925,-0.127371381885563,-0.0716077978604887,-0.0940426081053855,-0.113023084048145,-0.14590591679255,-0.0902142420902213,-0.099294230862978
"Tabasaran (Southern dialect)",-0.0161731195621874,-0.00549594597456127,0.0098787923924254,0.00654389681444889,0.00345558874391139,-0.0628947827501051,-0.00853615751419801,-0.0495720288638355,-0.053650709946465,0.020400589808838,-0.00239554077062731,-0.0132943331764774,-0.0597174473448959,-0.0205502626952077,-0.0679605079919537,-0.00606728364552322,-0.0253350961319709,0.0218859415984654,-0.0714256090522388,-0.0265692182775029,-0.100461916527027,-0.0474199649741219,-0.0703939972735949,-0.0426041608784778,-0.0560757431990735,-0.0694596648923231,-0.0197361354004073,-0.0119562634629057,-0.0291635747907807,-0.0390150958932597,-0.0507623143861097,-0.0125324359953101,-0.0157964469404979,0.0053946034800213,-0.0402785277334542,-0.0337502825552279,-0.0116753026842966,-0.062464510139933,0.0463116602826961,-0.0512842722482388,-0.0609460539072734,0.0360685434359825,0.00555520857443614,-0.0170704196527769,-0.0254101912480046,-0.00616752289191735,-0.0586714584146212,-0.0306693146004604,-0.0586862107981718,-0.111400276658779,-0.0146427587745193,-0.0468186236045961,0.0369120140178746,-0.0185563536974842,-0.0328213545818314,-0.0878980010042936,-0.0268695153087878,0.000978620555959098,-0.0357226715963015,0.0111842278025501,0.0110081733704643,-0.0403287255281192,-0.0260616706236331,0.0111780548026319,0.0430400476989083,-0.0272209615882553,-0.00478392765913627,0.00169418545815214,-0.0498079393332318,-0.0172325390209577,-0.044076316159931,-0.00787670219133885,-0.0670249400537885,-0.0512776032562428,-0.0673370196272126,-0.0393571832320936,-0.0273868039173463,-0.0567154385599047,-0.0207060094500343,0.00402754989708731,-0.0438937708769086,-0.0204885719706366,-0.0754613401973915,-0.0692291361741469,-0.0339191641856795,-0.0619418917481531,-0.0716775566615899,-0.0508902836425884,-0.0544852500883954,-0.0166422270931033,-0.0347406708583916,-0.0595103253947068,-0.0301679791579194,-0.00851752111918835,-0.0692999627419608,-0.0331020492376629,-0.0509191470780378,-0.0246090756207464,0.0101257482940929,0.0116058072793942
"Tacana",-0.0389034405176931,-0.0304880557823726,-0.0038318670123999,-0.0226563711257901,-0.0291269867739998,-0.055038292769407,0.0165739767278473,-0.0196380776150797,0.00719155828670925,-0.0297278841892034,-0.0255823877880303,-0.00293472129154093,0.0217714333343764,-0.001613239111527,-0.00557903194738152,-0.014379620322356,-0.0184256892971078,-0.0757192967392658,-0.0108902363437868,-0.0257308813437398,-0.022873528773386,-0.0261990281907912,-0.00116668394649788,-0.0221161174667737,-0.0366035413025084,-0.0381762688069935,-0.0427823377523295,-0.0591757248860326,-0.0161735025941071,0.0158599349634228,0.0126266193016999,-0.0194442220451896,-0.0275852793185323,0.00774209088196187,-0.0572187505552543,-0.0329789120654616,-0.0343750183593464,-0.000784646386409515,-0.0152172123935975,0.0213775516843242,-0.0590846979845268,-0.0300822424643786,0.00019654731912766,-0.00935686420700332,-0.0304873047811551,-0.026625580319673,-0.0335521244052056,-0.0305406585292307,-0.0892284530290794,-0.0216637957414587,-0.0551238141142835,-0.0135037818445372,0.00686509773689836,0.0125342162294768,-0.0157981104087027,-0.0172585783202306,-0.0252255079976172,-0.0554375333654311,-0.0468534947451688,-0.00879068544962702,-0.0923310630031069,-0.0418058196857567,-0.0330892559900926,-0.0207838648115117,-0.00641289962039482,-0.0322432103525893,0.0208030875216975,0.0143397742956406,-0.0174096402014864,-0.0330629728718522,-0.0179546576198648,-0.0490429519287817,0.00250380036897391,-0.0191885008040666,-0.0339547701893215,-0.0319277735373659,-0.0386385088415471,-0.0248616328095667,0.0172579941760275,-0.0448158741806969,-0.026425281675256,-0.0718985719209155,0.00300716081087271,-0.0634149942486248,-0.000698431285134027,-0.0724043203525747,-0.0286289299555752,-0.093348721227841,0.000782910959234107,-0.0129920435034835,-0.0149759925433363,-0.0427503264830522,-0.0273580746586971,-0.0377194289928426,0.00496949871732943,-0.0553020676770929,-0.00365084596672616,-0.0286086951428183,-0.050832377099775,-0.00089465701391056
"Tai Khün",-0.0700745408114447,-0.0432481254768516,-0.0615254337521061,-0.0549369622084871,-0.0735122763474289,-0.0925323987387895,-0.026594437652636,-0.0473905703519192,-0.117816876507184,-0.0567246434964266,-0.101870122715419,-0.18394591213976,-0.133685308584399,-0.0132200528999594,-0.0516502369356694,-0.0515869380368279,-0.128335585810669,-0.11779637129635,-0.038426798708978,-0.0673577683951031,-0.0752456438035457,-0.0845575851781627,-0.113227834065158,-0.0918601652511953,-0.122777624866882,-0.0689204897513077,-0.0886735597244621,0.00724359720216117,-0.116845491909341,-0.0372947886025499,-0.0865236874178792,-0.0345425593819318,-0.00579840488123318,-0.12610113314792,-0.0264538126994341,-0.0275570922190098,-0.0707180037017432,-0.0529623847635031,-0.0539885459473929,-0.068709931734274,-0.0836318267629144,-0.0667847619795143,-0.0643429703491349,-0.0501957646111747,-0.0904198938578906,-0.0743051027740297,-0.103093014676212,-0.0507089133123555,-0.0124105258291503,-0.0383625389387096,-0.0755625806375301,-0.069750514386243,-0.0487205895306314,-0.0526107170041964,-0.0484852776040275,-0.0353351270883224,-0.072483044807123,-0.0725632937640964,-0.0966152085732763,-0.0403656551042466,-0.0744427004519387,-0.054064965318914,-0.0674526673618563,-0.073109302600475,-0.0622900244240918,-0.0630190706406011,-0.0766276349213685,-0.0645192354242381,-0.0851677987840783,-0.0728848013799777,-0.0412058867070587,-0.0702055150596186,-0.0902882042932107,-0.099975535512334,-0.0883869110349403,-0.0527064107214595,-0.0765684631615282,-0.07929344804167,-0.121404237746321,-0.0512127938278026,-0.0459556915523405,-0.0965575163768193,-0.0689525824375221,-0.171594476451244,-0.0441327384897018,-0.0673228218216293,0.00676137411941347,-0.0823373599700893,-0.103390979355692,-0.0527315309755018,-0.107404869423422,-0.0842255378476962,-0.0203194002368728,-0.10406913070296,-0.078467882314631,-0.0786152894701574,-0.130931884294121,0.0226885550125373,-0.0761959395094857,-0.0724663968228113
"Tai Lü",-0.109134395985895,-0.0738496512605771,-0.130136694317816,-0.106408579242595,0.0418747952360048,-0.0439082742938793,-0.0919884526434247,-0.119198972848167,-0.036053974723072,-0.103655948628019,-0.092113912945654,-0.0329608156737037,-0.13542986867912,-0.117781319565306,-0.0899124760095869,-0.0531086483785967,-0.0694422632502093,-0.0713604968036804,-0.123787992498033,-0.106181520765373,-0.104533396335902,-0.0929490624286811,-0.0266480906044653,-0.0667958114708006,-0.088124812049545,-0.0835788247371084,-0.0877941880213854,-0.113601831875081,0.0205795611168138,-0.0773148947870111,-0.0914131934800813,-0.086461363246178,-0.098302899779789,-0.102845434260759,-0.0734196542009147,-0.159402758664463,-0.0641010624367188,-0.0838292104339169,-0.0824206067904872,-0.115636165460119,-0.115844135434644,-0.145987211985983,-0.0831517529892147,-0.0569616612509939,-0.123934681060487,-0.103285423228105,-0.0935396875044652,-0.0764147039123578,-0.146055378016665,-0.0228912938019066,-0.106538910284262,-0.131979454622325,-0.0841332669943069,-0.0986839832563543,-0.119052708861588,-0.115461753510721,-0.111396366643585,-0.0815276937214676,-0.0813776369280783,-0.11304833971024,-0.141551898938381,-0.10418453958923,-0.072711418268628,-0.0610898493736667,-0.16707274519615,-0.104976621087571,-0.0718039421819915,-0.0876134748668845,-0.0810679102335096,-0.138385278815751,-0.157723347320527,-0.0953185251279099,-0.100470401040536,-0.137161915802844,-0.0889713634389415,-0.110205938158936,-0.114337030919662,-0.128408809952459,-0.075198973302999,-0.124277038250317,-0.159655970640837,-0.0978036844851353,-0.131967527172181,-0.035699242948553,-0.070842510872794,-0.119979371162662,-0.0652359356848063,-0.129435593986272,-0.144788398881337,-0.131126741858214,-0.0971298261250317,-0.0583489602229598,-0.176089193214914,-0.109701900814065,-0.0699975100942766,-0.11395602944231,-0.0311689750265953,-0.117054600326693,-0.169285796275399,-0.111302801728787
"Takia",-0.0552016585652525,-0.0367591900767855,-0.0200343846545671,0.00570222226635431,-0.0593159757786634,-0.0626289658561262,-0.00621438848130196,-0.0236170642984083,-0.0283991776168824,-0.0504565586077772,-0.00252888477592217,-0.0919777934094476,-0.0486916676829858,-0.0770955719557792,-0.0982917104453344,-0.077051213288075,-0.0701124281329188,0.0213308967128698,-0.00884795935508731,-0.0620062314515065,0.0195263730012648,-0.0326500128576072,-0.0874746343886058,-0.0301196647211318,-0.00286774663271039,-0.118972732991631,-0.0439921552554974,-0.0577135037274753,-0.0801112658137286,-0.0106298766536234,-0.0728314545533506,-0.0424712227299384,-0.0253402268577556,-0.0839320301275071,-0.092151084067625,-0.0359946448039358,-0.0515318463973936,-0.09577150328327,-0.0931870891828035,-0.0493865145870999,-0.0468687734054423,-0.0405379818262315,-0.0972325539987134,-0.0541742075025925,-0.0709915844315377,-0.0651671442734252,-0.0251250858815181,-0.0113712051743937,-0.0526505493303682,0.0238308674461575,-0.0500679710838819,-0.0538913570236856,-0.0516729142065883,-0.0436023870225731,-0.102139621652452,-0.0400506028696281,-0.032890894708802,-0.0192078241443963,-0.0539466837092841,-0.0992444391058664,-0.00349645358661943,-0.0417459035539363,-0.097045854670766,-0.0466288311333676,-0.00652590726438451,-0.0992258352717794,-0.143704109658975,-0.0461179836321395,-0.0717436087550937,-0.0910930207259368,-0.024423403593643,0.00647982425129967,-0.0675696464241959,-0.115173478370934,-0.105515845755775,-0.0492079491919897,-0.0574179877390588,-0.0493320801353044,-0.0135329476101287,-0.0451829482077131,-0.061248386074638,-0.0449529958260106,-0.0809099787760375,0.0112993095060618,-0.072395734130495,-0.0747173477140997,-0.0638543015986304,0.0141111214090097,-0.053710222608001,-0.136025704834775,-0.0416324190067217,-0.0992348408294823,-0.0244635603299929,-0.0316048418192493,-0.0743066161256851,-0.0728693686087992,-0.025995644209081,-0.0547444278359022,-0.114261548596985,-0.0677451201349714
"Tamil",0.00431713780159459,0.0763654328520654,0.0791546271200697,0.038230370610606,0.0341878337222213,0.0541873215627199,0.0435561060461275,0.0660817813614426,0.0544712604628318,0.106823575392398,0.0822500165195188,0.0447819885151768,0.067790300824798,0.0605538372622458,0.061047641217774,0.0485322224770453,0.0592291004657425,0.0787780632884989,0.0352447299296912,0.0760986320789562,0.0496688818277297,0.0929149948230488,0.0479075225660756,0.0509042750079862,0.0429515555158886,0.0449111851496967,0.0337325621843568,0.070588558083152,0.0795870551571286,0.0486577708418414,0.057069026212786,0.0561391053793695,0.00143089897843751,0.0498351366891847,0.070356935020023,0.031346031275216,-0.014235583850901,0.0287883596223641,0.0741614090789453,0.0108397584876296,0.103467454772095,0.0272572043817613,0.0176207533109429,0.0599153303986324,0.0478519295386134,0.0709824654746436,0.0234468613641805,0.0693861447550859,0.0447060602639585,0.0639997302950025,0.0109069803926507,0.0633882870573304,0.0441507977390659,0.0645250152325453,0.0660750725986045,0.0737422481512432,0.0389367047979524,0.0760770846743305,0.0406231760991241,0.0808458499688092,0.0794155516004418,0.0584046662866863,0.0795065837254639,0.0603240658631491,0.0614038751263666,0.00916272832004217,0.0348456216940234,0.0230987132834323,0.120196413203989,0.00918541875166412,0.0708319150836324,0.0415650871114169,0.0458978255675802,0.0643163507209932,0.0313663698290153,0.0939347823968042,0.0836978420181308,0.0356600650312811,0.0580345009193661,0.0646003827307063,0.0296493641771149,0.0167656313801935,0.0231936834206609,0.0556663917225497,0.00280973591254752,0.0645617425886341,0.0863999143221972,0.062676413580567,0.0569256775845783,0.0564736529211437,0.0422590007158186,0.04767349795217,0.0578466822840056,-0.00242763232942322,0.0374375585948128,0.0321061128025162,0.0595179005908251,0.0246391114995786,0.00856829381392465,0.0525630276817958
"Tarifiyt Berber",-0.0507069343793909,-0.0710030591904275,-0.0825842962797794,-0.0676593720772802,-0.119224208771618,-0.0983875657465357,-0.120308722151735,-0.0503655258042895,-0.105645901628272,-0.0845690216992537,-0.0362875381443898,-0.109989073001391,-0.139180749650485,-0.0678018485279476,-0.0894533460873609,-0.0656020801891088,-0.0769109948683424,-0.0831778434749565,-0.0302802983045356,-0.0657657840930779,-0.114998409158793,-0.0939543807977072,-0.04768539362728,-0.13222740868457,-0.070205463993661,-0.0845703892972265,-0.0885813272797347,-0.0720768626378356,-0.0621437261639796,-0.126254431022157,-0.0822126851840537,-0.0939943829955213,-0.0531539535782478,-0.0549809794677255,-0.056106990296241,-0.0823403923548925,-0.0413450611785438,-0.0875951365265676,-0.0551628699941615,-0.124982930951378,-0.0479390792204036,-0.0534520364974644,-0.0353588036049859,-0.118620702785059,-0.077279527284467,-0.0942943524128701,-0.071594074049799,-0.0654317240744758,-0.0732449018792175,-0.029433606238743,-0.0587731728092086,-0.0780234695218147,-0.081104656540814,-0.0931195060433291,-0.0940471473768563,-0.0494934532856034,-0.0720835837448628,-0.0711578211340436,-0.098638200987434,-0.134479331313721,-0.0893671938690233,-0.0659870485757365,-0.0637022782411685,-0.132694665982007,-0.0694948395606534,-0.0457327261901652,-0.0740722423961188,-0.090429006106822,-0.0864939928200276,-0.11793812199402,-0.131981423890734,-0.0736985001792089,-0.103216682527428,-0.0909738826915439,-0.0894784374035551,-0.104714076094467,-0.0269636141034213,-0.0618534631414176,-0.08570152199076,-0.102630082362589,-0.105418824472939,-0.0709541779346605,-0.141059870266117,-0.0599548189018123,-0.0799454188830608,-0.137301212141828,-0.113002190498441,-0.0906352601093988,-0.108255720636439,-0.0710469713074254,-0.0745456466817852,-0.12211236132547,-0.0562120982214728,-0.0881954630021731,-0.0593196252402868,-0.0618792723487074,-0.0793927068417032,-0.077389368614864,-0.117603386495225,-0.0599520011532406
