ID,Language_ID,Language_name,Parameter_ID,Value,Transcription,Concept,Source,Comment,AlternativeValue,AlternativeTranscription
9-192-189-1,midd1317,Middle English,760,knotte,StandardOrth,knot (noun),buck1949;med1952,,,
9-190-189-1,midd1317,Middle English,1218,rop,StandardOrth,"rope, cord",buck1949;med1952,First example is MED (2); last form is MED (1).,,
9-190-189-3,midd1317,Middle English,1218,corde,StandardOrth,"rope, cord",buck1949;med1952,First example is MED (2); last form is MED (1).,,
9-190-189-5,midd1317,Middle English,1218,streng,StandardOrth,"rope, cord",buck1949;med1952,First example is MED (2); last form is MED (1).,,
9-190-189-7,midd1317,Middle English,1218,line,StandardOrth,"rope, cord",buck1949;med1952,First example is MED (2); last form is MED (1).,,
9-180-189-1,midd1317,Middle English,1627,chaine,StandardOrth,chain,buck1949;med1952,,,
9-180-189-3,midd1317,Middle English,1627,raketeie,StandardOrth,chain,buck1949;med1952,,,
9-180-189-5,midd1317,Middle English,1627,rakent,StandardOrth,chain,buck1949;med1952,,,
9-161-189-1,midd1317,Middle English,352,unteien,StandardOrth,untie,buck1949;med1952,,,
9-160-189-1,midd1317,Middle English,1917,binden,StandardOrth,"tie, bind",buck1949;med1952,,,
9-160-189-3,midd1317,Middle English,1917,teien,StandardOrth,"tie, bind",buck1949;med1952,,,
9-150-189-1,midd1317,Middle English,1470,folden,StandardOrth,fold,buck1949;med1952,MED (2).,,
9-140-189-1,midd1317,Middle English,2004,bouen,StandardOrth,bend,buck1949;med1952,Both forms in MED (1).,,
9-140-189-3,midd1317,Middle English,2004,benden,StandardOrth,bend,buck1949;med1952,Both forms in MED (1).,,
9-120-189-1,midd1317,Middle English,984,werken,StandardOrth,work,buck1949;med1952,First term is MED (1). See also MED werk (1).,,
9-120-189-3,midd1317,Middle English,984,swinken,StandardOrth,work,buck1949;med1952,First term is MED (1). See also MED werk (1).,,
9-120-189-5,midd1317,Middle English,984,labouren,StandardOrth,work,buck1949;med1952,First term is MED (1). See also MED werk (1).,,
9-110-189-1,midd1317,Middle English,2575,don,StandardOrth,"do, make",buck1949;med1952,Last two forms are MED (1).,,
9-110-189-3,midd1317,Middle English,2575,maken,StandardOrth,"do, make",buck1949;med1952,Last two forms are MED (1).,,
9-110-189-5,midd1317,Middle English,2575,werken,StandardOrth,"do, make",buck1949;med1952,Last two forms are MED (1).,,
8-980-189-1,midd1317,Middle English,641,musheron,StandardOrth,mushroom,buck1949;med1952,,,
8-970-189-1,midd1317,Middle English,33,netle,StandardOrth,nettle,buck1949;med1952,,,
8-941-189-1,midd1317,Middle English,146,cane,StandardOrth,sugar cane,buck1949;med1952,Latter form filed under cane.,,
8-941-189-3,midd1317,Middle English,146,sugre cane,StandardOrth,sugar cane,buck1949;med1952,Latter form filed under cane.,,
8-940-189-1,midd1317,Middle English,1927,cane,StandardOrth,bamboo,buck1949;med1952,"See also MED Supplement thabi, thabies.",,
8-931-189-1,midd1317,Middle English,864,peponis,StandardOrth,"pumpkin, squash",buck1949;med1952,Plural form.,,
8-930-189-1,midd1317,Middle English,411,gourd-e,StandardOrth,gourd,buck1949;med1952,,,
8-810-189-1,midd1317,Middle English,1181,palm-tre,StandardOrth,palm tree,buck1949;med1952,,,
8-810-189-3,midd1317,Middle English,1181,palm-e,StandardOrth,palm tree,buck1949;med1952,,,
8-810-189-5,midd1317,Middle English,1181,palmer,StandardOrth,palm tree,buck1949;med1952,,,
8-760-189-1,midd1317,Middle English,345,sap-e,StandardOrth,sap,buck1949;med1952,MED (2).,,
8-750-189-1,midd1317,Middle English,1204,bark,StandardOrth,bark,buck1949;med1952,,,
8-730-189-1,midd1317,Middle English,344,trunk,StandardOrth,tree trunk,buck1949;med1952,,,
8-720-189-1,midd1317,Middle English,241,stumpe,StandardOrth,tree stump,buck1949;med1952,,,
8-670-189-1,midd1317,Middle English,343,vine,StandardOrth,vine,buck1949;med1952,First form is MED (1).,,
8-670-189-3,midd1317,Middle English,343,vine-tre,StandardOrth,vine,buck1949;med1952,First form is MED (1).,,
8-660-189-1,midd1317,Middle English,968,akorn,StandardOrth,acorn,buck1949;med1952,,,
8-650-189-1,midd1317,Middle English,1915,firre,StandardOrth,fir,buck1949;med1952,MED (1).,,
8-640-189-1,midd1317,Middle English,1740,pine,StandardOrth,pine,buck1949;med1952,MED (2).,,
8-630-189-1,midd1317,Middle English,1855,birch-e,StandardOrth,birch,buck1949;med1952,,,
8-620-189-1,midd1317,Middle English,1950,beche,StandardOrth,beech,buck1949;med1952,,,
8-610-189-1,midd1317,Middle English,644,ok-e,StandardOrth,oak,buck1949;med1952,,,
8-600-189-1,midd1317,Middle English,906,tre,StandardOrth,tree,buck1949;med1952,,,
8-570-189-1,midd1317,Middle English,239,blosme,StandardOrth,flower,buck1949;med1952,Last form is MED (1).,,
8-570-189-3,midd1317,Middle English,239,blom,StandardOrth,flower,buck1949;med1952,Last form is MED (1).,,
8-570-189-5,midd1317,Middle English,239,flour,StandardOrth,flower,buck1949;med1952,Last form is MED (1).,,
8-560-189-1,midd1317,Middle English,628,lef,StandardOrth,leaf,buck1949;med1952,MED (1).,,
8-550-189-1,midd1317,Middle English,1531,bough,StandardOrth,branch,buck1949;med1952,,,
8-550-189-3,midd1317,Middle English,1531,braunch,StandardOrth,branch,buck1949;med1952,,,
8-550-189-5,midd1317,Middle English,1531,twist,StandardOrth,branch,buck1949;med1952,,,
8-540-189-1,midd1317,Middle English,670,rote,StandardOrth,root,buck1949;med1952,MED (4).,,
8-531-189-1,midd1317,Middle English,1486,plaunten,StandardOrth,plant (vb),buck1949;med1952,,,
8-520-189-1,midd1317,Middle English,342,hei,StandardOrth,hay,buck1949;med1952,,,
8-530-189-1,midd1317,Middle English,653,wort,StandardOrth,plant (noun),buck1949;med1952,,,
8-530-189-3,midd1317,Middle English,653,herbe,StandardOrth,plant (noun),buck1949;med1952,,,
8-510-189-1,midd1317,Middle English,606,gras,StandardOrth,grass,buck1949;med1952,,,
8-480-189-1,midd1317,Middle English,926,ris,StandardOrth,rice,buck1949;med1952,MED (2).,,
8-460-189-1,midd1317,Middle English,60,otes,StandardOrth,oats,buck1949;med1952,"Filed under MED ote, n.",,
8-450-189-1,midd1317,Middle English,23,rie,StandardOrth,rye,buck1949;med1952,,,
8-430-189-1,midd1317,Middle English,1077,whete,StandardOrth,wheat,buck1949;med1952,,,
8-440-189-1,midd1317,Middle English,932,ber-e,StandardOrth,barley,buck1949;med1952,First form in MED (2).,,
8-440-189-3,midd1317,Middle English,932,barli,StandardOrth,barley,buck1949;med1952,First form in MED (2).,,
8-420-189-1,midd1317,Middle English,605,corn,StandardOrth,"grain (barley, oats etc)",buck1949;med1952,,,
8-420-189-3,midd1317,Middle English,605,grain,StandardOrth,"grain (barley, oats etc)",buck1949;med1952,,,
8-410-189-1,midd1317,Middle English,611,fruites,StandardOrth,"crop, harvest",buck1949;med1952,"First form filed under MED fruit, n. Last form is MED (1).",,
8-410-189-3,midd1317,Middle English,611,crop,StandardOrth,"crop, harvest",buck1949;med1952,"First form filed under MED fruit, n. Last form is MED (1).",,
8-410-189-5,midd1317,Middle English,611,ripe,StandardOrth,"crop, harvest",buck1949;med1952,"First form filed under MED fruit, n. Last form is MED (1).",,
8-350-189-1,midd1317,Middle English,223,threshing-e flor,StandardOrth,threshing-floor,buck1949;med1952,"Filed under MED threshing-e, ger.",,
8-340-189-1,midd1317,Middle English,285,threshen,StandardOrth,thresh,buck1949;med1952,,,
8-330-189-1,midd1317,Middle English,2132,sikel,StandardOrth,"sickle, scythe",buck1949;med1952,,,
8-330-189-3,midd1317,Middle English,2132,sithe,StandardOrth,"sickle, scythe",buck1949;med1952,,,
8-320-189-1,midd1317,Middle English,190,mouen,StandardOrth,"mow, reap",buck1949;med1952,Latter form is MED (1).,,
8-320-189-3,midd1317,Middle English,190,repen,StandardOrth,"mow, reap",buck1949;med1952,Latter form is MED (1).,,
8-311-189-1,midd1317,Middle English,714,sed,StandardOrth,seed,buck1949;med1952,,,
8-311-189-3,midd1317,Middle English,714,grain,StandardOrth,seed,buck1949;med1952,,,
8-310-189-1,midd1317,Middle English,748,souen,StandardOrth,sow,buck1949;med1952,First term is MED (1).,,
8-310-189-3,midd1317,Middle English,748,seden,StandardOrth,sow,buck1949;med1952,First term is MED (1).,,
8-270-189-1,midd1317,Middle English,338,rake,StandardOrth,rake,buck1949;med1952,MED (1).,,
8-260-189-1,midd1317,Middle English,337,forke,StandardOrth,fork,buck1949;med1952,,,
8-250-189-1,midd1317,Middle English,284,houe,StandardOrth,hoe,buck1949;med1952,MED (2).,,
8-240-189-1,midd1317,Middle English,1901,shovel-e,StandardOrth,shovel,buck1949;med1952,,,
8-230-189-1,midd1317,Middle English,1176,spade,StandardOrth,spade,buck1949;med1952,See 'paddle' 10.851.,,
8-212-189-1,midd1317,Middle English,1794,forwe,StandardOrth,furrow,buck1949;med1952,,,
8-220-189-1,midd1317,Middle English,1418,graven,StandardOrth,dig,buck1949;med1952,First form is MED (1).,,
8-220-189-3,midd1317,Middle English,1418,diggen,StandardOrth,dig,buck1949;med1952,First form is MED (1).,,
8-220-189-5,midd1317,Middle English,1418,delven,StandardOrth,dig,buck1949;med1952,First form is MED (1).,,
8-210-189-1,midd1317,Middle English,1921,eren,StandardOrth,plow,buck1949;med1952,First form is MED (1).,,
8-210-189-3,midd1317,Middle English,1921,plouen,StandardOrth,plow,buck1949;med1952,First form is MED (1).,,
8-210-189-5,midd1317,Middle English,1921,plough,StandardOrth,plow,buck1949;med1952,First form is MED (1).,,
8-170-189-1,midd1317,Middle English,2002,dich-e,StandardOrth,ditch,buck1949;med1952,,,
8-170-189-3,midd1317,Middle English,2002,fosse,StandardOrth,ditch,buck1949;med1952,,,
8-160-189-1,midd1317,Middle English,1690,fens,StandardOrth,fence,buck1949;med1952,,,
8-150-189-1,midd1317,Middle English,1541,tillen,StandardOrth,"cultivate, till",buck1949;med1952,MED (1).,,
8-130-189-1,midd1317,Middle English,586,gardin,StandardOrth,garden,buck1949;med1952,,,
8-130-189-3,midd1317,Middle English,586,orchard,StandardOrth,garden,buck1949;med1952,,,
8-120-189-1,midd1317,Middle English,212,aker,StandardOrth,field (for cultivation),buck1949;med1952,First form is MED (1).,,
8-120-189-3,midd1317,Middle English,212,feld,StandardOrth,field (for cultivation),buck1949;med1952,First form is MED (1).,,
8-110-189-1,midd1317,Middle English,979,hus-bond-man,StandardOrth,farmer,buck1949;med1952,,,
8-110-189-3,midd1317,Middle English,979,hous-bond-e,StandardOrth,farmer,buck1949;med1952,,,
8-110-189-5,midd1317,Middle English,979,aker-man,StandardOrth,farmer,buck1949;med1952,,,
7-630-189-1,midd1317,Middle English,224,morter,StandardOrth,mortar,buck1949;med1952,MED (2).,,
7-620-189-1,midd1317,Middle English,1006,brike,StandardOrth,brick,buck1949;med1952,MED (1).,,
7-580-189-1,midd1317,Middle English,876,arch-e,StandardOrth,arch,buck1949;med1952,,,
7-610-189-1,midd1317,Middle English,877,masoun,StandardOrth,mason,buck1949;med1952,,,
7-570-189-1,midd1317,Middle English,1227,bord,StandardOrth,board,buck1949;med1952,,,
7-560-189-1,midd1317,Middle English,281,post,StandardOrth,"post, pole",buck1949;med1952,MED (1).,,
7-550-189-1,midd1317,Middle English,1132,bem,StandardOrth,beam,buck1949;med1952,,,
7-540-189-1,midd1317,Middle English,829,rafter,StandardOrth,rafter,buck1949;med1952,,,
7-530-189-1,midd1317,Middle English,280,bem,StandardOrth,ridgepole,buck1949;med1952,,,
7-520-189-1,midd1317,Middle English,279,thach-e,StandardOrth,thatch,buck1949;med1952,,,
7-510-189-1,midd1317,Middle English,769,rof,StandardOrth,roof,buck1949;med1952,,,
7-480-189-1,midd1317,Middle English,205,trough,StandardOrth,trough,buck1949;med1952,,,
7-480-189-3,midd1317,Middle English,205,trug-ge,StandardOrth,trough,buck1949;med1952,,,
7-470-189-1,midd1317,Middle English,745,shelf-e,StandardOrth,shelf,buck1949;med1952,,,
7-460-189-1,midd1317,Middle English,1273,candel,StandardOrth,candle,buck1949;med1952,,,
7-460-189-3,midd1317,Middle English,1273,taper,StandardOrth,candle,buck1949;med1952,,,
7-450-189-1,midd1317,Middle English,2131,laumpe,StandardOrth,"lamp, torch",buck1949;med1952,,,
7-440-189-1,midd1317,Middle English,1775,bord,StandardOrth,table,buck1949;med1952,,,
7-440-189-3,midd1317,Middle English,1775,table,StandardOrth,table,buck1949;med1952,,,
7-430-189-1,midd1317,Middle English,1476,stol,StandardOrth,chair,buck1949;med1952,,,
7-430-189-3,midd1317,Middle English,1476,chaier-e,StandardOrth,chair,buck1949;med1952,,,
7-422-189-1,midd1317,Middle English,806,blanket,StandardOrth,blanket,buck1949;med1952,,,
7-421-189-1,midd1317,Middle English,1044,pilwe,StandardOrth,pillow,buck1949;med1952,,,
7-420-189-1,midd1317,Middle English,1663,bed,StandardOrth,bed,buck1949;med1952,MED (1).,,
7-370-189-1,midd1317,Middle English,1464,ladder-e,StandardOrth,ladder,buck1949;med1952,,,
7-330-189-1,midd1317,Middle English,1305,chimenē,StandardOrth,chimney,buck1949;med1952,,,
7-330-189-3,midd1317,Middle English,1305,chimenei,StandardOrth,chimney,buck1949;med1952,,,
7-330-189-5,midd1317,Middle English,1305,chimenai,StandardOrth,chimney,buck1949;med1952,,,
7-320-189-1,midd1317,Middle English,859,oven,StandardOrth,stove,buck1949;med1952,,,
7-310-189-1,midd1317,Middle English,185,herth,StandardOrth,fireplace,buck1949;med1952,,,
7-310-189-3,midd1317,Middle English,185,chimenē,StandardOrth,fireplace,buck1949;med1952,,,
7-310-189-5,midd1317,Middle English,185,chimenei,StandardOrth,fireplace,buck1949;med1952,,,
7-310-189-7,midd1317,Middle English,185,chimenai,StandardOrth,fireplace,buck1949;med1952,,,
7-270-189-1,midd1317,Middle English,933,wal,StandardOrth,wall,buck1949;med1952,Both forms are MED (1).,,
7-270-189-3,midd1317,Middle English,933,wough,StandardOrth,wall,buck1949;med1952,Both forms are MED (1).,,
7-260-189-1,midd1317,Middle English,1632,flor,StandardOrth,floor,buck1949;med1952,,,
7-250-189-1,midd1317,Middle English,1375,windou-e,StandardOrth,window,buck1949;med1952,,,
7-250-189-3,midd1317,Middle English,1375,fenestre,StandardOrth,window,buck1949;med1952,,,
7-250-189-5,midd1317,Middle English,1375,fenester,StandardOrth,window,buck1949;med1952,,,
7-250-189-7,midd1317,Middle English,1375,ei-e-thirl,StandardOrth,window,buck1949;med1952,,,
7-240-189-1,midd1317,Middle English,1472,keie,StandardOrth,key,buck1949;med1952,MED (1).,,
7-231-189-1,midd1317,Middle English,1012,dore pin,StandardOrth,"latch, door-bolt",buck1949;med1952,First form is filed under MED dor-e (1).,,
7-231-189-3,midd1317,Middle English,1012,lacch-e,StandardOrth,"latch, door-bolt",buck1949;med1952,First form is filed under MED dor-e (1).,,
7-230-189-1,midd1317,Middle English,1596,lok,StandardOrth,lock (noun),buck1949;med1952,MED (2).,,
7-221-189-1,midd1317,Middle English,80,jaumb,StandardOrth,"doorpost, jamb",buck1949;med1952,"In MED, last two terms filed under dor-e (1).",,
7-221-189-3,midd1317,Middle English,80,dore stoth,StandardOrth,"doorpost, jamb",buck1949;med1952,"In MED, last two terms filed under dor-e (1).",,
7-221-189-5,midd1317,Middle English,80,dore tre,StandardOrth,"doorpost, jamb",buck1949;med1952,"In MED, last two terms filed under dor-e (1).",,
7-210-189-1,midd1317,Middle English,1450,chaumbre,StandardOrth,room,buck1949;med1952,Latter form is MED (2).,,
7-210-189-3,midd1317,Middle English,1450,roum,StandardOrth,room,buck1949;med1952,Latter form is MED (2).,,
7-220-189-1,midd1317,Middle English,1567,dor-e,StandardOrth,"door, gate",buck1949;med1952,Both forms are MED (1).,,
7-220-189-3,midd1317,Middle English,1567,gate,StandardOrth,"door, gate",buck1949;med1952,Both forms are MED (1).,,
7-170-189-1,midd1317,Middle English,334,cokehuse,StandardOrth,cookhouse,buck1949;med1952,Filed under MED cok (6) in sense 2 (b) (in names) where it may mean 'kitchen' (e.g.: Joh. de Cokehuse).,,
7-150-189-1,midd1317,Middle English,736,yerd,StandardOrth,"yard, court",buck1949;med1952,Both forms are MED (1).,,
7-150-189-3,midd1317,Middle English,736,haue,StandardOrth,"yard, court",buck1949;med1952,Both forms are MED (1).,,
7-140-189-1,midd1317,Middle English,1316,tent-e,StandardOrth,tent,buck1949;med1952,First form is MED (1).,,
7-140-189-3,midd1317,Middle English,1316,teld,StandardOrth,tent,buck1949;med1952,First form is MED (1).,,
7-140-189-5,midd1317,Middle English,1316,paviloun,StandardOrth,tent,buck1949;med1952,First form is MED (1).,,
7-131-189-1,midd1317,Middle English,403,caban,StandardOrth,garden-house,buck1949;med1952,,,
7-130-189-1,midd1317,Middle English,1678,cot-e,StandardOrth,hut,buck1949;med1952,First form is MED (1).,,
7-130-189-3,midd1317,Middle English,1678,hotte,StandardOrth,hut,buck1949;med1952,First form is MED (1).,,
7-120-189-1,midd1317,Middle English,1252,hous,StandardOrth,house,buck1949;med1952,,,
7-110-189-1,midd1317,Middle English,363,wonen,StandardOrth,"dwell, live",buck1949;med1952,First two forms are MED (1).,,
7-110-189-3,midd1317,Middle English,363,liven,StandardOrth,"dwell, live",buck1949;med1952,First two forms are MED (1).,,
7-110-189-5,midd1317,Middle English,363,dwellen,StandardOrth,"dwell, live",buck1949;med1952,First two forms are MED (1).,,
6-960-189-1,midd1317,Middle English,1171,mirour,StandardOrth,mirror,buck1949;med1952,,,
6-960-189-3,midd1317,Middle English,1171,glas,StandardOrth,mirror,buck1949;med1952,,,
6-950-189-1,midd1317,Middle English,788,sope,StandardOrth,soap,buck1949;med1952,MED (2).,,
6-940-189-1,midd1317,Middle English,1926,oinement,StandardOrth,ointment,buck1949;med1952,Latter form in MED (1).,,
6-940-189-3,midd1317,Middle English,1926,salve,StandardOrth,ointment,buck1949;med1952,Latter form in MED (1).,,
6-930-189-1,midd1317,Middle English,151,rasour-e,StandardOrth,razor,buck1949;med1952,,,
6-921-189-1,midd1317,Middle English,333,breiden,StandardOrth,braid,buck1949;med1952,MED (1).,,
6-920-189-1,midd1317,Middle English,1821,brushe,StandardOrth,brush,buck1949;med1952,,,
6-910-189-1,midd1317,Middle English,1475,comb,StandardOrth,comb,buck1949;med1952,,,
6-820-189-1,midd1317,Middle English,1021,touail,StandardOrth,towel,buck1949;med1952,,,
6-810-189-1,midd1317,Middle English,332,kercher,StandardOrth,"handkerchief, rag",buck1949;med1952,,,
6-790-189-1,midd1317,Middle English,68,mark-e,StandardOrth,tattoo,buck1949;med1952,MED (1).,,
6-780-189-1,midd1317,Middle English,330,coroune,StandardOrth,"headband, headdress",buck1949;med1952,"MED (2a), 'a wreath or garland (of flowers) worn about the head for adornment'.",,
6-770-189-1,midd1317,Middle English,770,ere-ring,StandardOrth,earring,buck1949;med1952,In MED filed under ere 'ear' (1) 04.220.,,
6-760-189-1,midd1317,Middle English,1860,bed-e,StandardOrth,bead,buck1949;med1952,,,
6-750-189-1,midd1317,Middle English,1961,coler,StandardOrth,necklace,buck1949;med1952,,,
6-740-189-1,midd1317,Middle English,1754,bei,StandardOrth,bracelet,buck1949;med1952,,,
6-730-189-1,midd1317,Middle English,1374,ring,StandardOrth,ring (for finger),buck1949;med1952,,,
6-720-189-1,midd1317,Middle English,1029,jeuel,StandardOrth,jewel,buck1949;med1952,,,
6-720-189-3,midd1317,Middle English,1029,ǧemme,StandardOrth,jewel,buck1949;med1952,,,
6-710-189-1,midd1317,Middle English,917,ournement,StandardOrth,"ornament, adornment",buck1949;med1952,,,
6-630-189-1,midd1317,Middle English,64,prene,StandardOrth,pin,buck1949;med1952,,,
6-630-189-3,midd1317,Middle English,64,pin,StandardOrth,pin,buck1949;med1952,,,
6-620-189-1,midd1317,Middle English,757,botoun,StandardOrth,button,buck1949;med1952,,,
6-610-189-1,midd1317,Middle English,1851,poket,StandardOrth,pocket,buck1949;med1952,,,
6-610-189-3,midd1317,Middle English,1851,pouche,StandardOrth,pocket,buck1949;med1952,,,
6-590-189-1,midd1317,Middle English,1151,veile,StandardOrth,veil,buck1949;med1952,,,
6-580-189-1,midd1317,Middle English,867,glove,StandardOrth,glove,buck1949;med1952,,,
6-570-189-1,midd1317,Middle English,772,belt,StandardOrth,"belt, girdle",buck1949;med1952,,,
6-570-189-3,midd1317,Middle English,772,girdel,StandardOrth,"belt, girdle",buck1949;med1952,,,
6-550-189-1,midd1317,Middle English,2130,hat,StandardOrth,"hat, cap",buck1949;med1952,,,
6-550-189-3,midd1317,Middle English,2130,cappe,StandardOrth,"hat, cap",buck1949;med1952,,,
6-540-189-1,midd1317,Middle English,875,sho-makere,StandardOrth,"shoemaker, cobbler",buck1949;med1952,"First term filed under MED sho, n.",,
6-540-189-3,midd1317,Middle English,875,cobeler-e,StandardOrth,"shoemaker, cobbler",buck1949;med1952,"First term filed under MED sho, n.",,
6-510-189-1,midd1317,Middle English,1381,sho,StandardOrth,shoe,buck1949;med1952,,,
6-520-189-1,midd1317,Middle English,585,bote,StandardOrth,boot,buck1949;med1952,MED (2).,,
6-490-189-1,midd1317,Middle English,329,hose,StandardOrth,"stocking, sock",buck1949;med1952,Latter form is MED (1).,,
6-490-189-3,midd1317,Middle English,329,sok,StandardOrth,"stocking, sock",buck1949;med1952,Latter form is MED (1).,,
6-480-189-1,midd1317,Middle English,809,brech,StandardOrth,trousers,buck1949;med1952,,,
6-460-189-1,midd1317,Middle English,1600,skirt-e,StandardOrth,skirt,buck1949;med1952,,,
6-450-189-1,midd1317,Middle English,2012,coler,StandardOrth,collar,buck1949;med1952,,,
6-440-189-1,midd1317,Middle English,1622,shirt-e,StandardOrth,shirt,buck1949;med1952,,,
6-430-189-1,midd1317,Middle English,603,cote,StandardOrth,coat,buck1949;med1952,MED (2).,,
6-420-189-1,midd1317,Middle English,474,robe,StandardOrth,woman's dress,buck1949;med1952,,,
6-390-189-1,midd1317,Middle English,157,deien,StandardOrth,dye,buck1949;med1952,,,
6-410-189-1,midd1317,Middle English,326,cloke,StandardOrth,cloak,buck1949;med1952,First form is MED (1). See also MED pel (2); and pallioun.,,
6-410-189-3,midd1317,Middle English,326,mantel,StandardOrth,cloak,buck1949;med1952,First form is MED (1). See also MED pel (2); and pallioun.,,
6-410-189-5,midd1317,Middle English,326,pal,StandardOrth,cloak,buck1949;med1952,First form is MED (1). See also MED pel (2); and pallioun.,,
6-380-189-1,midd1317,Middle English,1161,thred-e,StandardOrth,thread,buck1949;med1952,,,
6-360-189-1,midd1317,Middle English,1382,nedle,StandardOrth,needle,buck1949;med1952,,,
6-370-189-1,midd1317,Middle English,278,al,StandardOrth,awl,buck1949;med1952,,,
6-350-189-1,midd1317,Middle English,1457,seuen,StandardOrth,sew,buck1949;med1952,MED (2).,,
6-340-189-1,midd1317,Middle English,1787,lome,StandardOrth,loom,buck1949;med1952,,,
6-330-189-1,midd1317,Middle English,133,weven,StandardOrth,weave,buck1949;med1952,,,
6-320-189-1,midd1317,Middle English,277,spindel,StandardOrth,spindle,buck1949;med1952,,,
6-310-189-1,midd1317,Middle English,121,spinnen,StandardOrth,spin,buck1949;med1952,,,
6-290-189-1,midd1317,Middle English,629,lether,StandardOrth,leather,buck1949;med1952,,,
6-280-189-1,midd1317,Middle English,580,furre,StandardOrth,fur,buck1949;med1952,,,
6-270-189-1,midd1317,Middle English,325,felt,StandardOrth,felt,buck1949;med1952,,,
6-250-189-1,midd1317,Middle English,1641,silk-e,StandardOrth,silk,buck1949;med1952,,,
6-240-189-1,midd1317,Middle English,1850,cotoun,StandardOrth,cotton,buck1949;med1952,,,
6-230-189-1,midd1317,Middle English,916,linen,StandardOrth,"linen, flax",buck1949;med1952,,,
6-230-189-3,midd1317,Middle English,916,lin,StandardOrth,"linen, flax",buck1949;med1952,,,
6-230-189-5,midd1317,Middle English,916,flex,StandardOrth,"linen, flax",buck1949;med1952,,,
6-220-189-1,midd1317,Middle English,964,wol,StandardOrth,wool,buck1949;med1952,MED (1).,,
6-210-189-1,midd1317,Middle English,1616,cloth,StandardOrth,cloth,buck1949;med1952,,,
6-130-189-1,midd1317,Middle English,881,taillour,StandardOrth,tailor,buck1949;med1952,,,
6-120-189-1,midd1317,Middle English,1895,clothes,StandardOrth,"clothing, clothes",buck1949;med1952,"First term is filed under MED cloth, n.",,
6-120-189-3,midd1317,Middle English,1895,iwede,StandardOrth,"clothing, clothes",buck1949;med1952,"First term is filed under MED cloth, n.",,
6-110-189-1,midd1317,Middle English,158,clothen,StandardOrth,put on (clothes),buck1949;med1952,See also MED clethen; occurs chiefly in Northern texts or in texts with Northern forms.,,
6-110-189-3,midd1317,Middle English,158,dressen,StandardOrth,put on (clothes),buck1949;med1952,See also MED clethen; occurs chiefly in Northern texts or in texts with Northern forms.,,
5-971-189-1,midd1317,Middle English,1556,eg-ge yolk,StandardOrth,egg yolk,buck1949;med1952,,,
5-971-189-3,midd1317,Middle English,1556,yolk-e,StandardOrth,egg yolk,buck1949;med1952,,,
5-970-189-1,midd1317,Middle English,744,eg-ge,StandardOrth,egg,buck1949;med1952,"First form is MED (1), derived from Old Norse, appears in Northern ME dialects. Second form is native term, derived form OE aeg.",,
5-970-189-3,midd1317,Middle English,744,ei,StandardOrth,egg,buck1949;med1952,"First form is MED (1), derived from Old Norse, appears in Northern ME dialects. Second form is native term, derived form OE aeg.",,
5-940-189-1,midd1317,Middle English,404,med-e,StandardOrth,fermented drink,buck1949;med1952,Means 'mead' 05.910. In ME the concept of fermentation is used to describe the process of dough fermenting.,,
5-930-189-1,midd1317,Middle English,1639,ber,StandardOrth,beer,buck1949;med1952,,,
5-930-189-3,midd1317,Middle English,1639,ale,StandardOrth,beer,buck1949;med1952,,,
5-920-189-1,midd1317,Middle English,1524,win-e,StandardOrth,wine,buck1949;med1952,MED (2).,,
5-910-189-1,midd1317,Middle English,941,med-e,StandardOrth,mead,buck1949;med1952,MED (1).,,
5-900-189-1,midd1317,Middle English,731,beverage,StandardOrth,"beverage, drink",buck1949;med1952,,,
5-890-189-1,midd1317,Middle English,1245,buter-e,StandardOrth,butter,buck1949;med1952,,,
5-880-189-1,midd1317,Middle English,1569,chese,StandardOrth,cheese,buck1949;med1952,,,
5-870-189-1,midd1317,Middle English,93,milken,StandardOrth,milk (vb),buck1949;med1952,,,
5-850-189-1,midd1317,Middle English,862,sugre,StandardOrth,sugar,buck1949;med1952,,,
5-860-189-1,midd1317,Middle English,635,milk,StandardOrth,milk (noun),buck1949;med1952,,,
5-840-189-1,midd1317,Middle English,942,honi,StandardOrth,honey,buck1949;med1952,,,
5-820-189-1,midd1317,Middle English,1385,peper,StandardOrth,pepper,buck1949;med1952,,,
5-810-189-1,midd1317,Middle English,1274,salt,StandardOrth,salt,buck1949;med1952,MED (1).,,
5-791-189-1,midd1317,Middle English,323,grese,StandardOrth,"grease, fat",buck1949;med1952,,,
5-791-189-3,midd1317,Middle English,323,fatte,StandardOrth,"grease, fat",buck1949;med1952,,,
5-790-189-1,midd1317,Middle English,1484,oile,StandardOrth,oil,buck1949;med1952,,,
5-780-189-1,midd1317,Middle English,1154,olive,StandardOrth,olive,buck1949;med1952,,,
5-760-189-1,midd1317,Middle English,920,grape,StandardOrth,grape,buck1949;med1952,MED (1).,,
5-770-189-1,midd1317,Middle English,191,note,StandardOrth,nut,buck1949;med1952,MED (1).,,
5-750-189-1,midd1317,Middle English,322,fige,StandardOrth,fig,buck1949;med1952,,,
5-712-189-1,midd1317,Middle English,1966,bonche,StandardOrth,bunch,buck1949;med1952,,,
5-710-189-1,midd1317,Middle English,1507,fruit,StandardOrth,fruit,buck1949;med1952,,,
5-660-189-1,midd1317,Middle English,832,ben-e,StandardOrth,bean,buck1949;med1952,MED (1).,,
