ID,Language_ID,Language_name,Parameter_ID,Value,Transcription,Concept,Source,Comment,AlternativeValue,AlternativeTranscription
6-390-167-1,anci1242,Ancient Greek ,157,'baptō,LatinTrans,dye,buck1949;liddell1996;magnien1985,,,
6-410-167-1,anci1242,Ancient Greek ,326,hī'mation,LatinTrans,cloak,buck1949;liddell1996;magnien1985,,,
6-410-167-3,anci1242,Ancient Greek ,326,'kʰlaina,LatinTrans,cloak,buck1949;liddell1996;magnien1985,,,
6-410-167-5,anci1242,Ancient Greek ,326,'pʰāros,LatinTrans,cloak,buck1949;liddell1996;magnien1985,,,
6-380-167-1,anci1242,Ancient Greek ,1161,'nēma,LatinTrans,thread,buck1949;liddell1996;magnien1985,,,
6-380-167-3,anci1242,Ancient Greek ,1161,klō'stēr,LatinTrans,thread,buck1949;liddell1996;magnien1985,,,
6-360-167-1,anci1242,Ancient Greek ,1382,hra'pʰis,LatinTrans,needle,buck1949;liddell1996;magnien1985,,,
6-360-167-3,anci1242,Ancient Greek ,1382,be'lonē,LatinTrans,needle,buck1949;liddell1996;magnien1985,,,
6-370-167-1,anci1242,Ancient Greek ,278,'opeas,LatinTrans,awl,buck1949;liddell1996;magnien1985,,,
6-350-167-1,anci1242,Ancient Greek ,1457,'hraptō,LatinTrans,sew,buck1949;liddell1996;magnien1985,,,
6-340-167-1,anci1242,Ancient Greek ,1787,hi'stos,LatinTrans,loom,buck1949;liddell1996;magnien1985,,,
6-330-167-1,anci1242,Ancient Greek ,133,hu'pʰainō,LatinTrans,weave,buck1949;liddell1996;magnien1985,,,
6-320-167-1,anci1242,Ancient Greek ,277,'atraktos,LatinTrans,spindle,buck1949;liddell1996;magnien1985,,,
6-310-167-1,anci1242,Ancient Greek ,121,'neō,LatinTrans,spin,buck1949;liddell1996;magnien1985,,,
6-310-167-3,anci1242,Ancient Greek ,121,'nētʰō,LatinTrans,spin,buck1949;liddell1996;magnien1985,,,
6-310-167-5,anci1242,Ancient Greek ,121,'klōtʰō,LatinTrans,spin,buck1949;liddell1996;magnien1985,,,
6-290-167-1,anci1242,Ancient Greek ,629,'skūtos,LatinTrans,leather,buck1949;liddell1996;magnien1985,,,
6-280-167-1,anci1242,Ancient Greek ,580,'derma,LatinTrans,fur,buck1949;liddell1996;magnien1985,,,
6-280-167-3,anci1242,Ancient Greek ,580,do'rā,LatinTrans,fur,buck1949;liddell1996;magnien1985,,,
6-270-167-1,anci1242,Ancient Greek ,325,'pīlos,LatinTrans,felt,buck1949;liddell1996;magnien1985,,,
6-250-167-1,anci1242,Ancient Greek ,1641,sēri'kon,LatinTrans,silk,buck1949;liddell1996;magnien1985,,,
6-240-167-1,anci1242,Ancient Greek ,1850,'bambaks,LatinTrans,cotton,buck1949;liddell1996;magnien1985,Late Ancient Greek.,,
6-230-167-1,anci1242,Ancient Greek ,916,'linon,LatinTrans,"linen, flax",buck1949;liddell1996;magnien1985,,,
6-220-167-1,anci1242,Ancient Greek ,964,'erion,LatinTrans,wool,buck1949;liddell1996;magnien1985,,,
6-210-167-1,anci1242,Ancient Greek ,1616,'hupʰasma,LatinTrans,cloth,buck1949;liddell1996;magnien1985,,,
6-210-167-3,anci1242,Ancient Greek ,1616,'hrakos,LatinTrans,cloth,buck1949;liddell1996;magnien1985,,,
6-130-167-1,anci1242,Ancient Greek ,881,īmatiour'gos,LatinTrans,tailor,buck1949;liddell1996;magnien1985,Late Ancient Greek.,,
6-120-167-1,anci1242,Ancient Greek ,1895,e'stʰēs,LatinTrans,"clothing, clothes",buck1949;liddell1996;magnien1985,Last two forms are plural.,,
6-120-167-3,anci1242,Ancient Greek ,1895,'enduma,LatinTrans,"clothing, clothes",buck1949;liddell1996;magnien1985,Last two forms are plural.,,
6-120-167-5,anci1242,Ancient Greek ,1895,'heimata,LatinTrans,"clothing, clothes",buck1949;liddell1996;magnien1985,Last two forms are plural.,,
6-120-167-7,anci1242,Ancient Greek ,1895,hī'matia,LatinTrans,"clothing, clothes",buck1949;liddell1996;magnien1985,Last two forms are plural.,,
6-110-167-1,anci1242,Ancient Greek ,158,'hennumai,LatinTrans,put on (clothes),buck1949;liddell1996;magnien1985,,,
6-110-167-3,anci1242,Ancient Greek ,158,en'duō,LatinTrans,put on (clothes),buck1949;liddell1996;magnien1985,,,
6-110-167-5,anci1242,Ancient Greek ,158,en'duomai,LatinTrans,put on (clothes),buck1949;liddell1996;magnien1985,,,
5-971-167-1,anci1242,Ancient Greek ,1556,'lekitʰos,LatinTrans,egg yolk,buck1949;liddell1996;magnien1985,Latter form is Late Ancient Greek.,,
5-971-167-3,anci1242,Ancient Greek ,1556,'krokos,LatinTrans,egg yolk,buck1949;liddell1996;magnien1985,Latter form is Late Ancient Greek.,,
5-970-167-1,anci1242,Ancient Greek ,744,ō'on,LatinTrans,egg,buck1949;liddell1996;magnien1985,,,
5-930-167-1,anci1242,Ancient Greek ,1639,'brūtos,LatinTrans,beer,buck1949;liddell1996;magnien1985,,,
5-930-167-3,anci1242,Ancient Greek ,1639,'zūtʰos,LatinTrans,beer,buck1949;liddell1996;magnien1985,,,
5-920-167-1,anci1242,Ancient Greek ,1524,'oinos,LatinTrans,wine,buck1949;liddell1996;magnien1985,,,
5-910-167-1,anci1242,Ancient Greek ,941,me'liteion,LatinTrans,mead,buck1949;liddell1996;magnien1985,,,
5-900-167-1,anci1242,Ancient Greek ,731,'pōma,LatinTrans,"beverage, drink",buck1949;liddell1996;magnien1985,,,
5-900-167-3,anci1242,Ancient Greek ,731,'poma,LatinTrans,"beverage, drink",buck1949;liddell1996;magnien1985,,,
5-890-167-1,anci1242,Ancient Greek ,1245,'būtūron,LatinTrans,butter,buck1949;liddell1996;magnien1985,,,
5-880-167-1,anci1242,Ancient Greek ,1569,tū'ros,LatinTrans,cheese,buck1949;liddell1996;magnien1985,,,
5-870-167-1,anci1242,Ancient Greek ,93,a'melgō,LatinTrans,milk (vb),buck1949;liddell1996;magnien1985,,,
5-860-167-1,anci1242,Ancient Greek ,635,'gala,LatinTrans,milk (noun),buck1949;liddell1996;magnien1985,,,
5-840-167-1,anci1242,Ancient Greek ,942,'meli,LatinTrans,honey,buck1949;liddell1996;magnien1985,,,
5-820-167-1,anci1242,Ancient Greek ,1385,'peperi,LatinTrans,pepper,buck1949;liddell1996;magnien1985,,,
5-810-167-1,anci1242,Ancient Greek ,1274,'halas,LatinTrans,salt,buck1949;liddell1996;magnien1985,,,
5-791-167-1,anci1242,Ancient Greek ,323,'stear,LatinTrans,"grease, fat",buck1949;liddell1996;magnien1985,,,
5-791-167-3,anci1242,Ancient Greek ,323,pīme'lē,LatinTrans,"grease, fat",buck1949;liddell1996;magnien1985,,,
5-791-167-5,anci1242,Ancient Greek ,323,'lipos,LatinTrans,"grease, fat",buck1949;liddell1996;magnien1985,,,
5-791-167-7,anci1242,Ancient Greek ,323,'pīar,LatinTrans,"grease, fat",buck1949;liddell1996;magnien1985,,,
5-790-167-1,anci1242,Ancient Greek ,1484,'elaion,LatinTrans,oil,buck1949;liddell1996;magnien1985,,,
5-780-167-1,anci1242,Ancient Greek ,1154,e'laiā,LatinTrans,olive,buck1949;liddell1996;magnien1985,,,
5-760-167-1,anci1242,Ancient Greek ,920,'botrus,LatinTrans,grape,buck1949;liddell1996;magnien1985,,,
5-760-167-3,anci1242,Ancient Greek ,920,stapʰu'lē,LatinTrans,grape,buck1949;liddell1996;magnien1985,,,
5-760-167-5,anci1242,Ancient Greek ,920,rāks,LatinTrans,grape,buck1949;liddell1996;magnien1985,,,
5-770-167-1,anci1242,Ancient Greek ,191,'karuon,LatinTrans,nut,buck1949;liddell1996;magnien1985,,,
5-750-167-1,anci1242,Ancient Greek ,322,'sūkon,LatinTrans,fig,buck1949;liddell1996;magnien1985,,,
5-710-167-1,anci1242,Ancient Greek ,1507,'mēlon,LatinTrans,fruit,buck1949;liddell1996;magnien1985,,,
5-710-167-3,anci1242,Ancient Greek ,1507,o'pōrā,LatinTrans,fruit,buck1949;liddell1996;magnien1985,,,
5-660-167-1,anci1242,Ancient Greek ,832,'kuamos,LatinTrans,bean,buck1949;liddell1996;magnien1985,,,
5-660-167-3,anci1242,Ancient Greek ,832,'pʰasēlos,LatinTrans,bean,buck1949;liddell1996;magnien1985,,,
5-650-167-1,anci1242,Ancient Greek ,924,'lakʰana,LatinTrans,vegetables,buck1949;liddell1996;magnien1985,,,
5-640-167-1,anci1242,Ancient Greek ,1547,zō'mos,LatinTrans,"soup, broth",buck1949;liddell1996;magnien1985,,,
5-630-167-1,anci1242,Ancient Greek ,1874,al'las,LatinTrans,sausage,buck1949;liddell1996;magnien1985,,,
5-610-167-1,anci1242,Ancient Greek ,634,'kreas,LatinTrans,meat,buck1949;liddell1996;magnien1985,,,
5-590-167-1,anci1242,Ancient Greek ,225,'doiduks,LatinTrans,pestle,buck1949;liddell1996;magnien1985,,,
5-590-167-3,anci1242,Ancient Greek ,225,'huperos,LatinTrans,pestle,buck1949;liddell1996;magnien1985,,,
5-580-167-1,anci1242,Ancient Greek ,224,'holmos,LatinTrans,mortar (2),buck1949;liddell1996;magnien1985,,,
5-580-167-3,anci1242,Ancient Greek ,224,tʰu'eiā,LatinTrans,mortar (2),buck1949;liddell1996;magnien1985,,,
5-570-167-1,anci1242,Ancient Greek ,636,'mulē,LatinTrans,mill,buck1949;liddell1996;magnien1985,,,
5-570-167-3,anci1242,Ancient Greek ,636,'mulos,LatinTrans,mill,buck1949;liddell1996;magnien1985,,,
5-560-167-1,anci1242,Ancient Greek ,1033,a'leō,LatinTrans,"crush, grind",buck1949;liddell1996;magnien1985,,,
5-550-167-1,anci1242,Ancient Greek ,1594,'aleuron,LatinTrans,"meal, flour",buck1949;liddell1996;magnien1985,,,
5-540-167-1,anci1242,Ancient Greek ,274,'massō,LatinTrans,knead,buck1949;liddell1996;magnien1985,,,
5-530-167-1,anci1242,Ancient Greek ,273,'pʰurāma,LatinTrans,dough,buck1949;liddell1996;magnien1985,,,
5-510-167-1,anci1242,Ancient Greek ,1368,'artos,LatinTrans,bread,buck1949;liddell1996;magnien1985,,,
5-490-167-1,anci1242,Ancient Greek ,2017,'meignūmi,LatinTrans,"stir, mix",buck1949;liddell1996;magnien1985,,,
5-490-167-3,anci1242,Ancient Greek ,2017,ke'rannūmi,LatinTrans,"stir, mix",buck1949;liddell1996;magnien1985,,,
5-480-167-1,anci1242,Ancient Greek ,1767,hrī'naō,LatinTrans,scrape,buck1949;liddell1996;magnien1985,Also 'kseō; 'ksūō; 'psaō.,,
5-480-167-3,anci1242,Ancient Greek ,1767,apo'kseō,LatinTrans,scrape,buck1949;liddell1996;magnien1985,Also 'kseō; 'ksūō; 'psaō.,,
5-480-167-5,anci1242,Ancient Greek ,1767,apo'ksūō,LatinTrans,scrape,buck1949;liddell1996;magnien1985,Also 'kseō; 'ksūō; 'psaō.,,
5-470-167-1,anci1242,Ancient Greek ,86,diē'tʰeō,LatinTrans,"sieve, strain",buck1949;liddell1996;magnien1985,,,
5-470-167-3,anci1242,Ancient Greek ,86,dia'sētʰō,LatinTrans,"sieve, strain",buck1949;liddell1996;magnien1985,,,
5-470-167-5,anci1242,Ancient Greek ,86,koski'neuō,LatinTrans,"sieve, strain",buck1949;liddell1996;magnien1985,,,
5-460-167-1,anci1242,Ancient Greek ,275,'lepō,LatinTrans,peel,buck1949;liddell1996;magnien1985,,,
5-460-167-3,anci1242,Ancient Greek ,275,peri'lepō,LatinTrans,peel,buck1949;liddell1996;magnien1985,,,
5-450-167-1,anci1242,Ancient Greek ,1833,'deipnon,LatinTrans,supper,buck1949;liddell1996;magnien1985,,,
5-440-167-1,anci1242,Ancient Greek ,1833,'deipnon,LatinTrans,dinner,buck1949;liddell1996;magnien1985,,,
5-430-167-1,anci1242,Ancient Greek ,768,'āriston,LatinTrans,lunch,buck1949;liddell1996;magnien1985,,,
5-420-167-1,anci1242,Ancient Greek ,1322,a'krātisma,LatinTrans,breakfast,buck1949;liddell1996;magnien1985,,,
5-420-167-3,anci1242,Ancient Greek ,1322,'āriston,LatinTrans,breakfast,buck1949;liddell1996;magnien1985,,,
5-410-167-1,anci1242,Ancient Greek ,1526,'dais,LatinTrans,meal (a),buck1949;liddell1996;magnien1985,,,
5-410-167-3,anci1242,Ancient Greek ,1526,'deipnon,LatinTrans,meal (a),buck1949;liddell1996;magnien1985,,,
5-410-167-5,anci1242,Ancient Greek ,1526,'trapeza,LatinTrans,meal (a),buck1949;liddell1996;magnien1985,,,
5-391-167-1,anci1242,Ancient Greek ,272,la'bides,LatinTrans,tongs,buck1949;liddell1996;magnien1985,,,
5-390-167-1,anci1242,Ancient Greek ,1302,kre'agrā,LatinTrans,fork (2),buck1949;liddell1996;magnien1985,,,
5-380-167-1,anci1242,Ancient Greek ,1352,'makʰairā,LatinTrans,knife (2),buck1949;liddell1996;magnien1985,,,
5-370-167-1,anci1242,Ancient Greek ,1378,mu'stillē,LatinTrans,spoon,buck1949;liddell1996;magnien1985,Latter form is Late Ancient Greek.,,
5-370-167-3,anci1242,Ancient Greek ,1378,mustron,LatinTrans,spoon,buck1949;liddell1996;magnien1985,Latter form is Late Ancient Greek.,,
5-370-167-5,anci1242,Ancient Greek ,1378,li'strion,LatinTrans,spoon,buck1949;liddell1996;magnien1985,Latter form is Late Ancient Greek.,,
5-370-167-7,anci1242,Ancient Greek ,1378,kokʰli'arion,LatinTrans,spoon,buck1949;liddell1996;magnien1985,Latter form is Late Ancient Greek.,,
5-350-167-1,anci1242,Ancient Greek ,476,po'tērion,LatinTrans,"cup, drinking vessel",buck1949;liddell1996;magnien1985,,,
5-350-167-3,anci1242,Ancient Greek ,476,'kuliks,LatinTrans,"cup, drinking vessel",buck1949;liddell1996;magnien1985,,,
5-350-167-5,anci1242,Ancient Greek ,476,'kupellon,LatinTrans,"cup, drinking vessel",buck1949;liddell1996;magnien1985,,,
5-330-167-1,anci1242,Ancient Greek ,1530,krā'tēr,LatinTrans,bowl,buck1949;liddell1996;magnien1985,,,
5-330-167-3,anci1242,Ancient Greek ,1530,pʰi'alē,LatinTrans,bowl,buck1949;liddell1996;magnien1985,,,
5-340-167-1,anci1242,Ancient Greek ,270,kʰūs,LatinTrans,"pitcher, jug",buck1949;liddell1996;magnien1985,Also 'kalpis; hu'dria.,,
5-340-167-3,anci1242,Ancient Greek ,270,ampʰo'reus,LatinTrans,"pitcher, jug",buck1949;liddell1996;magnien1985,Also 'kalpis; hu'dria.,,
5-320-167-1,anci1242,Ancient Greek ,480,'pinaks,LatinTrans,plate,buck1949;liddell1996;magnien1985,,,
5-310-167-1,anci1242,Ancient Greek ,481,'lekos,LatinTrans,dish,buck1949;liddell1996;magnien1985,,,
5-310-167-3,anci1242,Ancient Greek ,481,le'kanē,LatinTrans,dish,buck1949;liddell1996;magnien1985,,,
5-280-167-1,anci1242,Ancient Greek ,31,'tēganon,LatinTrans,pan,buck1949;liddell1996;magnien1985,,,
5-280-167-3,anci1242,Ancient Greek ,31,'tagēnon,LatinTrans,pan,buck1949;liddell1996;magnien1985,,,
5-260-167-1,anci1242,Ancient Greek ,1462,'kʰutrā,LatinTrans,"pot, cooking vessel",buck1949;liddell1996;magnien1985,,,
5-270-167-1,anci1242,Ancient Greek ,854,'lebēs,LatinTrans,kettle,buck1949;liddell1996;magnien1985,,,
5-270-167-3,anci1242,Ancient Greek ,854,kʰal'kion,LatinTrans,kettle,buck1949;liddell1996;magnien1985,,,
5-240-167-1,anci1242,Ancient Greek ,183,o'ptaō,LatinTrans,bake,buck1949;liddell1996;magnien1985,,,
5-240-167-3,anci1242,Ancient Greek ,183,'pessō,LatinTrans,bake,buck1949;liddell1996;magnien1985,,,
5-250-167-1,anci1242,Ancient Greek ,1143,i'pnos,LatinTrans,oven,buck1949;liddell1996;magnien1985,,,
5-250-167-3,anci1242,Ancient Greek ,1143,'klībanos,LatinTrans,oven,buck1949;liddell1996;magnien1985,,,
5-230-167-1,anci1242,Ancient Greek ,2146,o'ptaō,LatinTrans,"roast, fry",buck1949;liddell1996;magnien1985,,,
5-230-167-3,anci1242,Ancient Greek ,2146,'pʰrūgō,LatinTrans,"roast, fry",buck1949;liddell1996;magnien1985,,,
5-230-167-5,anci1242,Ancient Greek ,2146,'pʰōgō,LatinTrans,"roast, fry",buck1949;liddell1996;magnien1985,,,
5-220-167-1,anci1242,Ancient Greek ,792,'hepsō,LatinTrans,boil (vb),buck1949;liddell1996;magnien1985,,,
5-210-167-1,anci1242,Ancient Greek ,1100,'pessō,LatinTrans,cook,buck1949;liddell1996;magnien1985,,,
5-210-167-3,anci1242,Ancient Greek ,1100,'peptō,LatinTrans,cook,buck1949;liddell1996;magnien1985,,,
5-190-167-1,anci1242,Ancient Greek ,129,'pnīgō,LatinTrans,choke,buck1949;liddell1996;magnien1985,"Transitive forms. Also 'pnīgomai; apo'pnīgomai; katapnīgomai, intransitive forms.",,
5-190-167-3,anci1242,Ancient Greek ,129,apo'pnīgō,LatinTrans,choke,buck1949;liddell1996;magnien1985,"Transitive forms. Also 'pnīgomai; apo'pnīgomai; katapnīgomai, intransitive forms.",,
5-190-167-5,anci1242,Ancient Greek ,129,kata'pnīgō,LatinTrans,choke,buck1949;liddell1996;magnien1985,"Transitive forms. Also 'pnīgomai; apo'pnīgomai; katapnīgomai, intransitive forms.",,
5-181-167-1,anci1242,Ancient Greek ,897,kate'stʰiō,LatinTrans,swallow,buck1949;liddell1996;magnien1985,Also katabro'kʰtʰizō; kata'pinō; katarro'pʰeō.,,
5-181-167-3,anci1242,Ancient Greek ,897,bro'kʰtʰizō,LatinTrans,swallow,buck1949;liddell1996;magnien1985,Also katabro'kʰtʰizō; kata'pinō; katarro'pʰeō.,,
5-180-167-1,anci1242,Ancient Greek ,321,ma'saomai,LatinTrans,chew,buck1949;liddell1996;magnien1985,,,
5-160-167-1,anci1242,Ancient Greek ,1421,tʰē'lazō,LatinTrans,suck,buck1949;liddell1996;magnien1985,,,
5-160-167-3,anci1242,Ancient Greek ,1421,'muzō,LatinTrans,suck,buck1949;liddell1996;magnien1985,,,
5-150-167-1,anci1242,Ancient Greek ,848,'dipsa,LatinTrans,thirst,buck1949;liddell1996;magnien1985,,,
5-150-167-3,anci1242,Ancient Greek ,848,'dipsos,LatinTrans,thirst,buck1949;liddell1996;magnien1985,,,
5-141-167-1,anci1242,Ancient Greek ,199,lī'mos,LatinTrans,famine,buck1949;liddell1996;magnien1985,,,
5-141-167-3,anci1242,Ancient Greek ,199,sīto'deia,LatinTrans,famine,buck1949;liddell1996;magnien1985,,,
5-140-167-1,anci1242,Ancient Greek ,1864,'peina,LatinTrans,hunger,buck1949;liddell1996;magnien1985,,,
5-140-167-3,anci1242,Ancient Greek ,1864,lī'mos,LatinTrans,hunger,buck1949;liddell1996;magnien1985,,,
5-130-167-1,anci1242,Ancient Greek ,1401,'pīnō,LatinTrans,drink,buck1949;liddell1996;magnien1985,,,
5-125-167-1,anci1242,Ancient Greek ,1728,sa'pros,LatinTrans,rotten,buck1949;liddell1996;magnien1985,,,
5-125-167-3,anci1242,Ancient Greek ,1728,sesē'pōs,LatinTrans,rotten,buck1949;liddell1996;magnien1985,,,
5-125-167-5,anci1242,Ancient Greek ,1728,aposesē'pōs,LatinTrans,rotten,buck1949;liddell1996;magnien1985,,,
5-124-167-1,anci1242,Ancient Greek ,1958,'aōros,LatinTrans,"green, unripe",buck1949;liddell1996;magnien1985,,,
5-124-167-3,anci1242,Ancient Greek ,1958,ō'mos,LatinTrans,"green, unripe",buck1949;liddell1996;magnien1985,,,
5-123-167-1,anci1242,Ancient Greek ,178,'pepōn,LatinTrans,ripe,buck1949;liddell1996;magnien1985,,,
5-123-167-3,anci1242,Ancient Greek ,178,hō'raios,LatinTrans,ripe,buck1949;liddell1996;magnien1985,,,
5-123-167-5,anci1242,Ancient Greek ,178,ha'dros,LatinTrans,ripe,buck1949;liddell1996;magnien1985,,,
5-122-167-1,anci1242,Ancient Greek ,1959,ō'mos,LatinTrans,raw,buck1949;liddell1996;magnien1985,,,
5-122-167-3,anci1242,Ancient Greek ,1959,'apeptos,LatinTrans,raw,buck1949;liddell1996;magnien1985,,,
5-121-167-1,anci1242,Ancient Greek ,269,o'ptos,LatinTrans,cooked,buck1949;liddell1996;magnien1985,Also pe'ptos; epsē'tos.,,
5-121-167-3,anci1242,Ancient Greek ,269,opta'leos,LatinTrans,cooked,buck1949;liddell1996;magnien1985,Also pe'ptos; epsē'tos.,,
5-121-167-5,anci1242,Ancient Greek ,269,e'pʰtʰos,LatinTrans,cooked,buck1949;liddell1996;magnien1985,Also pe'ptos; epsē'tos.,,
5-120-167-1,anci1242,Ancient Greek ,256,tro'pʰē,LatinTrans,food,buck1949;liddell1996;magnien1985,,,
5-120-167-3,anci1242,Ancient Greek ,256,'brōma,LatinTrans,food,buck1949;liddell1996;magnien1985,,,
5-120-167-5,anci1242,Ancient Greek ,256,edō'dē,LatinTrans,food,buck1949;liddell1996;magnien1985,,,
5-110-167-1,anci1242,Ancient Greek ,1336,e'stʰiō,LatinTrans,eat,buck1949;liddell1996;magnien1985,,,
5-110-167-3,anci1242,Ancient Greek ,1336,'edō,LatinTrans,eat,buck1949;liddell1996;magnien1985,,,
4-990-167-1,anci1242,Ancient Greek ,590,gu'mnos,LatinTrans,"naked, bare",buck1949;liddell1996;magnien1985,,,
4-970-167-1,anci1242,Ancient Greek ,1653,tu'pʰlos,LatinTrans,blind,buck1949;liddell1996;magnien1985,,,
4-980-167-1,anci1242,Ancient Greek ,1463,me'tʰuōn,LatinTrans,intoxicated,buck1949;liddell1996;magnien1985,,,
4-960-167-1,anci1242,Ancient Greek ,1666,kō'pʰos,LatinTrans,mute,buck1949;liddell1996;magnien1985,,,
4-960-167-3,anci1242,Ancient Greek ,1666,'apʰōnos,LatinTrans,mute,buck1949;liddell1996;magnien1985,,,
4-950-167-1,anci1242,Ancient Greek ,996,kō'pʰos,LatinTrans,deaf,buck1949;liddell1996;magnien1985,,,
4-930-167-1,anci1242,Ancient Greek ,1125,pʰala'kros,LatinTrans,bald,buck1949;liddell1996;magnien1985,,,
4-940-167-1,anci1242,Ancient Greek ,320,kʰō'los,LatinTrans,lame,buck1949;liddell1996;magnien1985,,,
4-920-167-1,anci1242,Ancient Greek ,1564,ar'gos,LatinTrans,lazy,buck1949;liddell1996;magnien1985,,,
4-920-167-3,anci1242,Ancient Greek ,1564,'aponos,LatinTrans,lazy,buck1949;liddell1996;magnien1985,,,
4-920-167-5,anci1242,Ancient Greek ,1564,nō'tʰros,LatinTrans,lazy,buck1949;liddell1996;magnien1985,,,
4-920-167-7,anci1242,Ancient Greek ,1564,oknē'ros,LatinTrans,lazy,buck1949;liddell1996;magnien1985,,,
4-912-167-1,anci1242,Ancient Greek ,168,'pauomai,LatinTrans,rest,buck1949;liddell1996;magnien1985,Also aposkʰo'lazō.,,
4-912-167-3,anci1242,Ancient Greek ,168,ana'pauomai,LatinTrans,rest,buck1949;liddell1996;magnien1985,Also aposkʰo'lazō.,,
4-912-167-5,anci1242,Ancient Greek ,168,skʰo'lazō,LatinTrans,rest,buck1949;liddell1996;magnien1985,Also aposkʰo'lazō.,,
4-910-167-1,anci1242,Ancient Greek ,1757,ka'mōn,LatinTrans,"tired, weary",buck1949;liddell1996;magnien1985,,,
4-910-167-3,anci1242,Ancient Greek ,1757,apoka'mōn,LatinTrans,"tired, weary",buck1949;liddell1996;magnien1985,,,
4-910-167-5,anci1242,Ancient Greek ,1757,kekmē'kōs,LatinTrans,"tired, weary",buck1949;liddell1996;magnien1985,,,
4-890-167-1,anci1242,Ancient Greek ,655,'pʰarmakon,LatinTrans,poison,buck1949;liddell1996;magnien1985,,,
4-890-167-3,anci1242,Ancient Greek ,655,ī'os,LatinTrans,poison,buck1949;liddell1996;magnien1985,,,
4-880-167-1,anci1242,Ancient Greek ,1372,'pʰarmakon,LatinTrans,"medicine, drug",buck1949;liddell1996;magnien1985,,,
4-870-167-1,anci1242,Ancient Greek ,597,īa'tros,LatinTrans,physician,buck1949;liddell1996;magnien1985,,,
4-860-167-1,anci1242,Ancient Greek ,499,ī'aomai,LatinTrans,"cure, heal",buck1949;liddell1996;magnien1985,,,
4-860-167-3,anci1242,Ancient Greek ,499,tʰera'peuō,LatinTrans,"cure, heal",buck1949;liddell1996;magnien1985,,,
4-860-167-5,anci1242,Ancient Greek ,499,īa'treuō,LatinTrans,"cure, heal",buck1949;liddell1996;magnien1985,,,
