ID,Language_ID,Language_name,Parameter_ID,Value,Transcription,Concept,Source,Comment,AlternativeValue,AlternativeTranscription
14-510-192-3,oldh1241,Old High German,1353,(tago)zīt,StandardOrth,hour,buck1949;schuetzeichel1989,,,
14-510-192-5,oldh1241,Old High German,1353,(h)wīla,StandardOrth,hour,buck1949;schuetzeichel1989,,,
14-610-192-1,oldh1241,Old High German,1469,wehha,StandardOrth,week,buck1949;schuetzeichel1989,,,
14-610-192-3,oldh1241,Old High German,1469,wohha,StandardOrth,week,buck1949;schuetzeichel1989,,,
14-620-192-1,oldh1241,Old High German,1699,sunnūn-tag,StandardOrth,Sunday,buck1949;schuetzeichel1989,,,
14-620-192-3,oldh1241,Old High German,1699,frōn-tag,StandardOrth,Sunday,buck1949;schuetzeichel1989,,,
14-620-192-5,oldh1241,Old High German,1699,truhtīn-līhhēr tag,StandardOrth,Sunday,buck1949;schuetzeichel1989,,,
14-620-192-7,oldh1241,Old High German,1699,truhtīn-līhha,StandardOrth,Sunday,buck1949;schuetzeichel1989,,,
14-630-192-1,oldh1241,Old High German,1697,māni-tag,StandardOrth,Monday,buck1949;schuetzeichel1989,,,
14-640-192-1,oldh1241,Old High German,1695,zīos-tag,StandardOrth,Tuesday,buck1949;schuetzeichel1989,,,
14-650-192-1,oldh1241,Old High German,1694,mitta-wehha,StandardOrth,Wednesday,buck1949;schuetzeichel1989,,,
14-660-192-1,oldh1241,Old High German,1693,Donares tag~doniris-tag,StandardOrth,Thursday,buck1949;schuetzeichel1989,,,
14-670-192-1,oldh1241,Old High German,1692,frīa-tag~frīje-tag,StandardOrth,Friday,buck1949;schuetzeichel1989,[pferin] from Greek 'para' via Gothic 'para'.,,
14-670-192-3,oldh1241,Old High German,1692,garo-tag,StandardOrth,Friday,buck1949;schuetzeichel1989,[pferin] from Greek 'para' via Gothic 'para'.,,
14-670-192-5,oldh1241,Old High German,1692,[pferin]-tag,StandardOrth,Friday,buck1949;schuetzeichel1989,[pferin] from Greek 'para' via Gothic 'para'.,,
14-680-192-1,oldh1241,Old High German,1700,sunnūn-āband,StandardOrth,Saturday,buck1949;schuetzeichel1989,[sambaz] from 'Vulgar' Greek 'sámbaton' via Gothic '*sambatô'.,,
14-680-192-3,oldh1241,Old High German,1700,[sambaz]-tag,StandardOrth,Saturday,buck1949;schuetzeichel1989,[sambaz] from 'Vulgar' Greek 'sámbaton' via Gothic '*sambatô'.,,
14-710-192-1,oldh1241,Old High German,1370,mānōd,StandardOrth,month,buck1949;schuetzeichel1989,,,
14-730-192-1,oldh1241,Old High German,1226,jār,StandardOrth,year,buck1949;schuetzeichel1989,,,
14-730-192-3,oldh1241,Old High German,1226,(wintar),StandardOrth,year,buck1949;schuetzeichel1989,,,
14-740-192-1,oldh1241,Old High German,1471,wintar(zīt),StandardOrth,winter,buck1949;schuetzeichel1989,,,
14-750-192-1,oldh1241,Old High German,1537,lenzo,StandardOrth,spring,buck1949;schuetzeichel1989,,,
14-750-192-3,oldh1241,Old High German,1537,langez,StandardOrth,spring,buck1949;schuetzeichel1989,,,
14-750-192-5,oldh1241,Old High German,1537,len(gi)zin,StandardOrth,spring,buck1949;schuetzeichel1989,,,
14-760-192-1,oldh1241,Old High German,1342,sumar(zīt),StandardOrth,summer,buck1949;schuetzeichel1989,,,
14-770-192-1,oldh1241,Old High German,1276,herbist,StandardOrth,autumn,buck1949;schuetzeichel1989,,,
14-780-192-1,oldh1241,Old High German,691,zīt,StandardOrth,season,buck1949;schuetzeichel1989,,,
15-210-192-1,oldh1241,Old High German,1587,(ir)stinkan,StandardOrth,smell (vb intrans),buck1949;schuetzeichel1989,,,
15-210-192-3,oldh1241,Old High German,1587,riohhan,StandardOrth,smell (vb intrans),buck1949;schuetzeichel1989,,,
15-210-192-5,oldh1241,Old High German,1587,doumen,StandardOrth,smell (vb intrans),buck1949;schuetzeichel1989,,,
15-210-192-7,oldh1241,Old High German,1587,swehhan,StandardOrth,smell (vb intrans),buck1949;schuetzeichel1989,,,
15-220-192-1,oldh1241,Old High German,1586,riohhan,StandardOrth,smell (vb trans),buck1949;schuetzeichel1989,,,
15-250-192-1,oldh1241,Old High German,376,swuoz(z)i,StandardOrth,"fragrant, good smelling",buck1949;schuetzeichel1989,,,
15-260-192-1,oldh1241,Old High German,42,ubil(?),StandardOrth,"stinking, bad smelling",buck1949;schuetzeichel1989,,,
15-310-192-1,oldh1241,Old High German,21,(gi)sme(c)chen,StandardOrth,taste,buck1949;schuetzeichel1989,,,
15-310-192-3,oldh1241,Old High German,21,(gi)korēn,StandardOrth,taste,buck1949;schuetzeichel1989,,,
15-310-192-5,oldh1241,Old High German,21,(gi)korōn,StandardOrth,taste,buck1949;schuetzeichel1989,,,
15-350-192-1,oldh1241,Old High German,717,swuoz(z)i,StandardOrth,sweet,buck1949;schuetzeichel1989,,,
15-350-192-3,oldh1241,Old High German,717,s(w)uoz-līh,StandardOrth,sweet,buck1949;schuetzeichel1989,,,
15-370-192-1,oldh1241,Old High German,887,bit(t)er,StandardOrth,bitter,buck1949;schuetzeichel1989,,,
15-370-192-3,oldh1241,Old High German,887,hanteg,StandardOrth,bitter,buck1949;schuetzeichel1989,,,
15-370-192-5,oldh1241,Old High German,887,eiver,StandardOrth,bitter,buck1949;schuetzeichel1989,,,
15-370-192-7,oldh1241,Old High German,887,sūr,StandardOrth,bitter,buck1949;schuetzeichel1989,,,
15-380-192-1,oldh1241,Old High German,1906,sūr,StandardOrth,"acid, sour",buck1949;schuetzeichel1989,,,
15-410-192-1,oldh1241,Old High German,1408,(gi)hōren,StandardOrth,hear,buck1949;schuetzeichel1989,,,
15-410-192-3,oldh1241,Old High German,1408,(gi)(h)losēn,StandardOrth,hear,buck1949;schuetzeichel1989,,,
15-410-192-5,oldh1241,Old High German,1408,fir-neman,StandardOrth,hear,buck1949;schuetzeichel1989,,,
15-410-192-7,oldh1241,Old High German,1408,gi-eiscōn,StandardOrth,hear,buck1949;schuetzeichel1989,,,
15-410-192-9,oldh1241,Old High German,1408,hug(g)en,StandardOrth,hear,buck1949;schuetzeichel1989,,,
15-420-192-1,oldh1241,Old High German,1608,(gi)hōren,StandardOrth,listen,buck1949;schuetzeichel1989,,,
15-420-192-3,oldh1241,Old High German,1608,hera-hōren,StandardOrth,listen,buck1949;schuetzeichel1989,,,
15-420-192-5,oldh1241,Old High German,1608,hare-zuo-hōren,StandardOrth,listen,buck1949;schuetzeichel1989,,,
15-420-192-7,oldh1241,Old High German,1608,(dara)(h)losēn,StandardOrth,listen,buck1949;schuetzeichel1989,,,
15-420-192-9,oldh1241,Old High German,1608,hera-(h)losēn,StandardOrth,listen,buck1949;schuetzeichel1989,,,
15-440-192-1,oldh1241,Old High German,1811,dōz,StandardOrth,"sound, noise",buck1949;schuetzeichel1989,[tonus] from Latin 'tonus'.,,
15-440-192-3,oldh1241,Old High German,1811,(h)lūta,StandardOrth,"sound, noise",buck1949;schuetzeichel1989,[tonus] from Latin 'tonus'.,,
15-440-192-5,oldh1241,Old High German,1811,(h)lūtida,StandardOrth,"sound, noise",buck1949;schuetzeichel1989,[tonus] from Latin 'tonus'.,,
15-440-192-7,oldh1241,Old High German,1811,(h)lūt-reisti,StandardOrth,"sound, noise",buck1949;schuetzeichel1989,[tonus] from Latin 'tonus'.,,
15-440-192-9,oldh1241,Old High German,1811,niumo,StandardOrth,"sound, noise",buck1949;schuetzeichel1989,[tonus] from Latin 'tonus'.,,
15-440-192-11,oldh1241,Old High German,1811,sang,StandardOrth,"sound, noise",buck1949;schuetzeichel1989,[tonus] from Latin 'tonus'.,,
15-440-192-13,oldh1241,Old High German,1811,scal,StandardOrth,"sound, noise",buck1949;schuetzeichel1989,[tonus] from Latin 'tonus'.,,
15-440-192-15,oldh1241,Old High German,1811,stimna,StandardOrth,"sound, noise",buck1949;schuetzeichel1989,[tonus] from Latin 'tonus'.,,
15-440-192-17,oldh1241,Old High German,1811,galm,StandardOrth,"sound, noise",buck1949;schuetzeichel1989,[tonus] from Latin 'tonus'.,,
15-440-192-19,oldh1241,Old High German,1811,klank,StandardOrth,"sound, noise",buck1949;schuetzeichel1989,[tonus] from Latin 'tonus'.,,
15-440-192-21,oldh1241,Old High German,1811,rarta,StandardOrth,"sound, noise",buck1949;schuetzeichel1989,[tonus] from Latin 'tonus'.,,
15-440-192-23,oldh1241,Old High German,1811,tuni,StandardOrth,"sound, noise",buck1949;schuetzeichel1989,[tonus] from Latin 'tonus'.,,
15-440-192-25,oldh1241,Old High German,1811,[tonus] klaffōt,StandardOrth,"sound, noise",buck1949;schuetzeichel1989,[tonus] from Latin 'tonus'.,,
15-440-192-27,oldh1241,Old High German,1811,ostōd,StandardOrth,"sound, noise",buck1949;schuetzeichel1989,[tonus] from Latin 'tonus'.,,
15-450-192-1,oldh1241,Old High German,377,(h)lūt(reisti),StandardOrth,loud,buck1949;schuetzeichel1989,,,
15-450-192-3,oldh1241,Old High German,377,hōh,StandardOrth,loud,buck1949;schuetzeichel1989,,,
15-450-192-5,oldh1241,Old High German,377,mih(h)il,StandardOrth,loud,buck1949;schuetzeichel1989,,,
15-450-192-7,oldh1241,Old High German,377,zorfto,StandardOrth,loud,buck1949;schuetzeichel1989,,,
15-460-192-1,oldh1241,Old High German,1314,stilli,StandardOrth,"quiet, silence",buck1949;schuetzeichel1989,*ruowa is attested in the contracted form rōa.,,
15-460-192-3,oldh1241,Old High German,1314,muozeg-līh,StandardOrth,"quiet, silence",buck1949;schuetzeichel1989,*ruowa is attested in the contracted form rōa.,,
15-460-192-5,oldh1241,Old High German,1314,klein-stimme,StandardOrth,"quiet, silence",buck1949;schuetzeichel1989,*ruowa is attested in the contracted form rōa.,,
15-460-192-7,oldh1241,Old High German,1314,stilli~stillī,StandardOrth,"quiet, silence",buck1949;schuetzeichel1989,*ruowa is attested in the contracted form rōa.,,
15-460-192-9,oldh1241,Old High German,1314,stil-nissi,StandardOrth,"quiet, silence",buck1949;schuetzeichel1989,*ruowa is attested in the contracted form rōa.,,
15-460-192-11,oldh1241,Old High German,1314,*ruowa,StandardOrth,"quiet, silence",buck1949;schuetzeichel1989,*ruowa is attested in the contracted form rōa.,,
15-460-192-13,oldh1241,Old High German,1314,rāwa,StandardOrth,"quiet, silence",buck1949;schuetzeichel1989,*ruowa is attested in the contracted form rōa.,,
15-460-192-15,oldh1241,Old High German,1314,swīgalī,StandardOrth,"quiet, silence",buck1949;schuetzeichel1989,*ruowa is attested in the contracted form rōa.,,
15-510-192-1,oldh1241,Old High German,1409,(gi)sehan,StandardOrth,see,buck1949;schuetzeichel1989,[kapfēn] from 'Folk' Latin 'cappa'.(?),,
15-510-192-3,oldh1241,Old High German,1409,ana-sehan,StandardOrth,see,buck1949;schuetzeichel1989,[kapfēn] from 'Folk' Latin 'cappa'.(?),,
15-510-192-5,oldh1241,Old High German,1409,ir-sehan,StandardOrth,see,buck1949;schuetzeichel1989,[kapfēn] from 'Folk' Latin 'cappa'.(?),,
15-510-192-7,oldh1241,Old High German,1409,(gi)scouwōn,StandardOrth,see,buck1949;schuetzeichel1989,[kapfēn] from 'Folk' Latin 'cappa'.(?),,
15-510-192-9,oldh1241,Old High German,1409,bi-scouwōn,StandardOrth,see,buck1949;schuetzeichel1989,[kapfēn] from 'Folk' Latin 'cappa'.(?),,
15-510-192-11,oldh1241,Old High German,1409,ir-scouwōn,StandardOrth,see,buck1949;schuetzeichel1989,[kapfēn] from 'Folk' Latin 'cappa'.(?),,
15-510-192-13,oldh1241,Old High German,1409,ahtōn,StandardOrth,see,buck1949;schuetzeichel1989,[kapfēn] from 'Folk' Latin 'cappa'.(?),,
15-510-192-15,oldh1241,Old High German,1409,(gi)kiosan,StandardOrth,see,buck1949;schuetzeichel1989,[kapfēn] from 'Folk' Latin 'cappa'.(?),,
15-510-192-17,oldh1241,Old High German,1409,ir-kennen,StandardOrth,see,buck1949;schuetzeichel1989,[kapfēn] from 'Folk' Latin 'cappa'.(?),,
15-510-192-19,oldh1241,Old High German,1409,wartēn,StandardOrth,see,buck1949;schuetzeichel1989,[kapfēn] from 'Folk' Latin 'cappa'.(?),,
15-510-192-21,oldh1241,Old High German,1409,[kapfēn],StandardOrth,see,buck1949;schuetzeichel1989,[kapfēn] from 'Folk' Latin 'cappa'.(?),,
15-510-192-23,oldh1241,Old High German,1409,wara tuon,StandardOrth,see,buck1949;schuetzeichel1989,[kapfēn] from 'Folk' Latin 'cappa'.(?),,
15-510-192-25,oldh1241,Old High German,1409,gi-war werdan,StandardOrth,see,buck1949;schuetzeichel1989,[kapfēn] from 'Folk' Latin 'cappa'.(?),,
15-510-192-27,oldh1241,Old High German,1409,ir-luogēn,StandardOrth,see,buck1949;schuetzeichel1989,[kapfēn] from 'Folk' Latin 'cappa'.(?),,
15-520-192-1,oldh1241,Old High German,1819,(gi)sehan,StandardOrth,"look, look at",buck1949;schuetzeichel1989,,,
15-520-192-3,oldh1241,Old High German,1819,ana(gi)sehan,StandardOrth,"look, look at",buck1949;schuetzeichel1989,,,
15-520-192-5,oldh1241,Old High German,1819,(ana)scouwōn,StandardOrth,"look, look at",buck1949;schuetzeichel1989,,,
15-520-192-7,oldh1241,Old High German,1819,bi-scouwōn,StandardOrth,"look, look at",buck1949;schuetzeichel1989,,,
15-520-192-9,oldh1241,Old High German,1819,(ana)wartēn,StandardOrth,"look, look at",buck1949;schuetzeichel1989,,,
15-520-192-11,oldh1241,Old High German,1819,wara tuon,StandardOrth,"look, look at",buck1949;schuetzeichel1989,,,
15-550-192-1,oldh1241,Old High German,1039,zeigēn,StandardOrth,show,buck1949;schuetzeichel1989,,,
15-550-192-3,oldh1241,Old High German,1039,zeigōn,StandardOrth,show,buck1949;schuetzeichel1989,,,
15-550-192-5,oldh1241,Old High German,1039,zeihhanan,StandardOrth,show,buck1949;schuetzeichel1989,,,
15-550-192-7,oldh1241,Old High German,1039,gi-zeihanōn,StandardOrth,show,buck1949;schuetzeichel1989,,,
15-550-192-9,oldh1241,Old High German,1039,(gi)zeinen,StandardOrth,show,buck1949;schuetzeichel1989,,,
15-550-192-11,oldh1241,Old High German,1039,(gi)zeinōn,StandardOrth,show,buck1949;schuetzeichel1989,,,
15-550-192-13,oldh1241,Old High German,1039,zougen,StandardOrth,show,buck1949;schuetzeichel1989,,,
15-550-192-15,oldh1241,Old High German,1039,bouhnen,StandardOrth,show,buck1949;schuetzeichel1989,,,
15-550-192-17,oldh1241,Old High German,1039,(gi)kunden,StandardOrth,show,buck1949;schuetzeichel1989,,,
15-550-192-19,oldh1241,Old High German,1039,ir-kunden,StandardOrth,show,buck1949;schuetzeichel1989,,,
15-550-192-21,oldh1241,Old High German,1039,redinōn,StandardOrth,show,buck1949;schuetzeichel1989,,,
15-550-192-23,oldh1241,Old High German,1039,gi-wāren,StandardOrth,show,buck1949;schuetzeichel1989,,,
15-550-192-25,oldh1241,Old High German,1039,fir-meinen,StandardOrth,show,buck1949;schuetzeichel1989,,,
15-550-192-27,oldh1241,Old High German,1039,(gi)weiz(z)en,StandardOrth,show,buck1949;schuetzeichel1989,,,
15-550-192-29,oldh1241,Old High German,1039,lēren,StandardOrth,show,buck1949;schuetzeichel1989,,,
15-550-192-31,oldh1241,Old High German,1039,of(f)an (gi)tuon,StandardOrth,show,buck1949;schuetzeichel1989,,,
15-550-192-33,oldh1241,Old High German,1039,gi-war gi-tuon,StandardOrth,show,buck1949;schuetzeichel1989,,,
15-550-192-35,oldh1241,Old High German,1039,(gi)ougen,StandardOrth,show,buck1949;schuetzeichel1989,,,
15-550-192-37,oldh1241,Old High German,1039,ir-ougen,StandardOrth,show,buck1949;schuetzeichel1989,,,
15-550-192-39,oldh1241,Old High German,1039,(gi)sceinen,StandardOrth,show,buck1949;schuetzeichel1989,,,
15-560-192-1,oldh1241,Old High German,708,scīnan,StandardOrth,shine,buck1949;schuetzeichel1989,,,
15-560-192-3,oldh1241,Old High German,708,(gi)liuhten,StandardOrth,shine,buck1949;schuetzeichel1989,,,
15-560-192-5,oldh1241,Old High German,708,in-liuhten,StandardOrth,shine,buck1949;schuetzeichel1989,,,
15-560-192-7,oldh1241,Old High German,708,(in)liohten,StandardOrth,shine,buck1949;schuetzeichel1989,,,
15-560-192-9,oldh1241,Old High German,708,glīzen,StandardOrth,shine,buck1949;schuetzeichel1989,,,
15-560-192-11,oldh1241,Old High German,708,glanzen,StandardOrth,shine,buck1949;schuetzeichel1989,,,
15-570-192-1,oldh1241,Old High German,679,(h)lūt(t)ar,StandardOrth,bright,buck1949;schuetzeichel1989,,,
15-570-192-3,oldh1241,Old High German,679,heitar,StandardOrth,bright,buck1949;schuetzeichel1989,,,
15-570-192-5,oldh1241,Old High German,679,glat,StandardOrth,bright,buck1949;schuetzeichel1989,,,
15-570-192-7,oldh1241,Old High German,679,of(f)an,StandardOrth,bright,buck1949;schuetzeichel1989,,,
15-570-192-9,oldh1241,Old High German,679,zorft,StandardOrth,bright,buck1949;schuetzeichel1989,,,
15-570-192-11,oldh1241,Old High German,679,glanz,StandardOrth,bright,buck1949;schuetzeichel1989,,,
15-570-192-13,oldh1241,Old High German,679,liuhtīg,StandardOrth,bright,buck1949;schuetzeichel1989,,,
15-570-192-15,oldh1241,Old High German,679,liohsan,StandardOrth,bright,buck1949;schuetzeichel1989,,,
15-570-192-17,oldh1241,Old High German,679,lioht(e),StandardOrth,bright,buck1949;schuetzeichel1989,,,
15-570-192-19,oldh1241,Old High German,679,scōni,StandardOrth,bright,buck1949;schuetzeichel1989,,,
15-570-192-21,oldh1241,Old High German,679,scīn-bāre,StandardOrth,bright,buck1949;schuetzeichel1989,,,
15-570-192-23,oldh1241,Old High German,679,scīn-bārīg,StandardOrth,bright,buck1949;schuetzeichel1989,,,
15-570-192-25,oldh1241,Old High German,679,scīn-haft(e),StandardOrth,bright,buck1949;schuetzeichel1989,,,
15-570-192-27,oldh1241,Old High German,679,duruh-sihtīg,StandardOrth,bright,buck1949;schuetzeichel1989,,,
15-570-192-29,oldh1241,Old High German,679,bleih,StandardOrth,bright,buck1949;schuetzeichel1989,,,
15-570-192-31,oldh1241,Old High German,679,kleino,StandardOrth,bright,buck1949;schuetzeichel1989,,,
15-570-192-33,oldh1241,Old High German,679,beraht,StandardOrth,bright,buck1949;schuetzeichel1989,,,
15-570-192-35,oldh1241,Old High German,679,(h)wīz,StandardOrth,bright,buck1949;schuetzeichel1989,,,
15-610-192-1,oldh1241,Old High German,1613,far(a)wa~farawī,StandardOrth,color,buck1949;schuetzeichel1989,,,
15-610-192-3,oldh1241,Old High German,1613,fehi,StandardOrth,color,buck1949;schuetzeichel1989,,,
15-620-192-1,oldh1241,Old High German,250,(h)lūt(t)ar,StandardOrth,light (in color),buck1949;schuetzeichel1989,,,
15-620-192-3,oldh1241,Old High German,250,heitar,StandardOrth,light (in color),buck1949;schuetzeichel1989,,,
15-620-192-5,oldh1241,Old High German,250,glat,StandardOrth,light (in color),buck1949;schuetzeichel1989,,,
15-620-192-7,oldh1241,Old High German,250,of(f)an,StandardOrth,light (in color),buck1949;schuetzeichel1989,,,
15-620-192-9,oldh1241,Old High German,250,zorft,StandardOrth,light (in color),buck1949;schuetzeichel1989,,,
15-620-192-11,oldh1241,Old High German,250,glanz,StandardOrth,light (in color),buck1949;schuetzeichel1989,,,
15-620-192-13,oldh1241,Old High German,250,liuhtīg,StandardOrth,light (in color),buck1949;schuetzeichel1989,,,
15-620-192-15,oldh1241,Old High German,250,liohsan,StandardOrth,light (in color),buck1949;schuetzeichel1989,,,
15-620-192-17,oldh1241,Old High German,250,lioht(e),StandardOrth,light (in color),buck1949;schuetzeichel1989,,,
15-620-192-19,oldh1241,Old High German,250,beraht,StandardOrth,light (in color),buck1949;schuetzeichel1989,,,
15-620-192-21,oldh1241,Old High German,250,bleih,StandardOrth,light (in color),buck1949;schuetzeichel1989,,,
15-620-192-23,oldh1241,Old High German,250,kleino,StandardOrth,light (in color),buck1949;schuetzeichel1989,,,
15-620-192-25,oldh1241,Old High German,250,duruh-sihtīg,StandardOrth,light (in color),buck1949;schuetzeichel1989,,,
15-630-192-1,oldh1241,Old High German,706,salo,StandardOrth,dark (in color),buck1949;schuetzeichel1989,The inflected form of salo is salwēr.,,
15-630-192-3,oldh1241,Old High German,706,blā(o),StandardOrth,dark (in color),buck1949;schuetzeichel1989,The inflected form of salo is salwēr.,,
15-630-192-5,oldh1241,Old High German,706,tunkal(?),StandardOrth,dark (in color),buck1949;schuetzeichel1989,The inflected form of salo is salwēr.,,
15-630-192-7,oldh1241,Old High German,706,finstar(?),StandardOrth,dark (in color),buck1949;schuetzeichel1989,The inflected form of salo is salwēr.,,
15-630-192-9,oldh1241,Old High German,706,truobe(?),StandardOrth,dark (in color),buck1949;schuetzeichel1989,The inflected form of salo is salwēr.,,
15-630-192-11,oldh1241,Old High German,706,blint(?),StandardOrth,dark (in color),buck1949;schuetzeichel1989,The inflected form of salo is salwēr.,,
15-630-192-13,oldh1241,Old High German,706,timber(?),StandardOrth,dark (in color),buck1949;schuetzeichel1989,The inflected form of salo is salwēr.,,
15-640-192-1,oldh1241,Old High German,1335,(h)wīz,StandardOrth,white,buck1949;schuetzeichel1989,grāo (inflected form grāwēr) can mean 'whitish'.,,
15-640-192-3,oldh1241,Old High German,1335,bleih,StandardOrth,white,buck1949;schuetzeichel1989,grāo (inflected form grāwēr) can mean 'whitish'.,,
15-640-192-5,oldh1241,Old High German,1335,blanc,StandardOrth,white,buck1949;schuetzeichel1989,grāo (inflected form grāwēr) can mean 'whitish'.,,
15-650-192-1,oldh1241,Old High German,163,swarz,StandardOrth,black,buck1949;schuetzeichel1989,harzeg means 'jet-black'.,,
15-660-192-1,oldh1241,Old High German,156,rōt,StandardOrth,red,buck1949;schuetzeichel1989,,,
15-670-192-1,oldh1241,Old High German,837,blā(o),StandardOrth,blue,buck1949;schuetzeichel1989,The inflected form of blā(o) is blāwēr. weitīn means 'blu(e)ish'.,,
15-680-192-1,oldh1241,Old High German,1425,gruoni,StandardOrth,green,buck1949;schuetzeichel1989,,,
15-690-192-1,oldh1241,Old High German,1424,falo,StandardOrth,yellow,buck1949;schuetzeichel1989,The inflected form of falo is falwēr. The inflected form of gelo is gelwēr. kruog-faro means 'saffron-colored (yellow)'.,,
15-690-192-3,oldh1241,Old High German,1424,(g)elo,StandardOrth,yellow,buck1949;schuetzeichel1989,The inflected form of falo is falwēr. The inflected form of gelo is gelwēr. kruog-faro means 'saffron-colored (yellow)'.,,
15-710-192-1,oldh1241,Old High German,1892,(bi)(h)rīnan,StandardOrth,touch,buck1949;schuetzeichel1989,,,
15-710-192-3,oldh1241,Old High German,1892,(gi)(h)ruoren,StandardOrth,touch,buck1949;schuetzeichel1989,,,
15-710-192-5,oldh1241,Old High German,1892,bi-(h)ruoren,StandardOrth,touch,buck1949;schuetzeichel1989,,,
15-710-192-7,oldh1241,Old High German,1892,(gi)gruoz(z)en,StandardOrth,touch,buck1949;schuetzeichel1989,,,
15-710-192-9,oldh1241,Old High German,1892,(ir)greifōn,StandardOrth,touch,buck1949;schuetzeichel1989,,,
15-712-192-1,oldh1241,Old High German,378,gi-zwicken(?),StandardOrth,pinch,buck1949;schuetzeichel1989,,,
15-720-192-1,oldh1241,Old High German,1079,int-findan,StandardOrth,feel,buck1949;schuetzeichel1989,,,
15-720-192-3,oldh1241,Old High German,1079,(gi)fuolen,StandardOrth,feel,buck1949;schuetzeichel1989,,,
15-720-192-5,oldh1241,Old High German,1079,in(t)fuolen,StandardOrth,feel,buck1949;schuetzeichel1989,,,
15-740-192-1,oldh1241,Old High German,1884,hart,StandardOrth,hard,buck1949;schuetzeichel1989,,,
15-740-192-3,oldh1241,Old High German,1884,herti,StandardOrth,hard,buck1949;schuetzeichel1989,,,
15-740-192-5,oldh1241,Old High German,1884,arandi,StandardOrth,hard,buck1949;schuetzeichel1989,,,
15-740-192-7,oldh1241,Old High German,1884,scarp(f)~sar(p)f,StandardOrth,hard,buck1949;schuetzeichel1989,,,
15-740-192-9,oldh1241,Old High German,1884,hanteg,StandardOrth,hard,buck1949;schuetzeichel1989,,,
15-740-192-11,oldh1241,Old High German,1884,un-gi-mah,StandardOrth,hard,buck1949;schuetzeichel1989,,,
15-740-192-13,oldh1241,Old High German,1884,gi-dwungan,StandardOrth,hard,buck1949;schuetzeichel1989,,,
15-750-192-1,oldh1241,Old High German,1856,weih(muotīg),StandardOrth,soft,buck1949;schuetzeichel1989,,,
15-750-192-3,oldh1241,Old High German,1856,lind,StandardOrth,soft,buck1949;schuetzeichel1989,,,
15-750-192-5,oldh1241,Old High German,1856,līso,StandardOrth,soft,buck1949;schuetzeichel1989,,,
15-750-192-7,oldh1241,Old High German,1856,welh,StandardOrth,soft,buck1949;schuetzeichel1989,,,
15-750-192-9,oldh1241,Old High German,1856,ec(c)herōde,StandardOrth,soft,buck1949;schuetzeichel1989,,,
15-750-192-11,oldh1241,Old High German,1856,muruwi,StandardOrth,soft,buck1949;schuetzeichel1989,,,
15-750-192-13,oldh1241,Old High German,1856,sleht,StandardOrth,soft,buck1949;schuetzeichel1989,,,
15-750-192-15,oldh1241,Old High German,1856,mammunti,StandardOrth,soft,buck1949;schuetzeichel1989,,,
15-750-192-17,oldh1241,Old High German,1856,mamment-sam,StandardOrth,soft,buck1949;schuetzeichel1989,,,
15-750-192-19,oldh1241,Old High German,1856,kleini,StandardOrth,soft,buck1949;schuetzeichel1989,,,
15-750-192-21,oldh1241,Old High German,1856,stillo,StandardOrth,soft,buck1949;schuetzeichel1989,,,
15-750-192-23,oldh1241,Old High German,1856,zeiz,StandardOrth,soft,buck1949;schuetzeichel1989,,,
15-760-192-1,oldh1241,Old High German,1923,scarp(f)~sar(p)f,StandardOrth,rough,buck1949;schuetzeichel1989,The inflected form of (h)rao is (h)rawēr.,,
15-760-192-3,oldh1241,Old High German,1923,ruh~rūh~ruoh,StandardOrth,rough,buck1949;schuetzeichel1989,The inflected form of (h)rao is (h)rawēr.,,
15-760-192-5,oldh1241,Old High German,1923,gi-rob,StandardOrth,rough,buck1949;schuetzeichel1989,The inflected form of (h)rao is (h)rawēr.,,
15-760-192-7,oldh1241,Old High German,1923,(h)rao,StandardOrth,rough,buck1949;schuetzeichel1989,The inflected form of (h)rao is (h)rawēr.,,
15-770-192-1,oldh1241,Old High German,1234,sleht,StandardOrth,smooth,buck1949;schuetzeichel1989,,,
15-770-192-3,oldh1241,Old High German,1234,(h)lūt(t)ar,StandardOrth,smooth,buck1949;schuetzeichel1989,,,
15-780-192-1,oldh1241,Old High German,1396,(h)was,StandardOrth,sharp,buck1949;schuetzeichel1989,,,
15-780-192-3,oldh1241,Old High German,1396,scarp(f)~sar(p)f,StandardOrth,sharp,buck1949;schuetzeichel1989,,,
15-780-192-5,oldh1241,Old High German,1396,hantego,StandardOrth,sharp,buck1949;schuetzeichel1989,,,
15-780-192-7,oldh1241,Old High German,1396,eiver,StandardOrth,sharp,buck1949;schuetzeichel1989,,,
15-780-192-9,oldh1241,Old High German,1396,bit(t)er,StandardOrth,sharp,buck1949;schuetzeichel1989,,,
15-780-192-11,oldh1241,Old High German,1396,bīzenti,StandardOrth,sharp,buck1949;schuetzeichel1989,,,
15-790-192-1,oldh1241,Old High German,379,toub,StandardOrth,"blunt, dull",buck1949;schuetzeichel1989,,,
15-790-192-3,oldh1241,Old High German,379,trāg-līh,StandardOrth,"blunt, dull",buck1949;schuetzeichel1989,,,
15-790-192-5,oldh1241,Old High German,379,heis,StandardOrth,"blunt, dull",buck1949;schuetzeichel1989,,,
15-790-192-7,oldh1241,Old High German,379,stumpf(?),StandardOrth,"blunt, dull",buck1949;schuetzeichel1989,,,
15-810-192-1,oldh1241,Old High German,1210,swār(i),StandardOrth,heavy,buck1949;schuetzeichel1989,,,
