ID,Language_ID,Language_name,Parameter_ID,Value,Transcription,Concept,Source,Comment,AlternativeValue,AlternativeTranscription
4-920-237-1,sout2866,Marquesan,1564,haátekao,Phonemic,lazy,dordillon1932;dordillon1931,,,
4-912-237-1,sout2866,Marquesan,168,haka moe iho,Phonemic,rest,dordillon1932;dordillon1931,,,
4-912-237-3,sout2866,Marquesan,168,tuku hakaúa,Phonemic,rest,dordillon1932;dordillon1931,,,
4-910-237-1,sout2866,Marquesan,1757,tono (toko),Phonemic,"tired, weary",dordillon1932;dordillon1931,,,
4-910-237-3,sout2866,Marquesan,1757,paópaó,Phonemic,"tired, weary",dordillon1932;dordillon1931,,,
4-910-237-5,sout2866,Marquesan,1757,nano,Phonemic,"tired, weary",dordillon1932;dordillon1931,,,
4-890-237-1,sout2866,Marquesan,655,mea tekeo,Phonemic,poison,dordillon1932;dordillon1931,,,
4-890-237-3,sout2866,Marquesan,655,mea mate,Phonemic,poison,dordillon1932;dordillon1931,,,
4-880-237-1,sout2866,Marquesan,1372,haika,Phonemic,"medicine, drug",dordillon1932;dordillon1931,,,
4-880-237-3,sout2866,Marquesan,1372,hainu,Phonemic,"medicine, drug",dordillon1932;dordillon1931,,,
4-870-237-1,sout2866,Marquesan,597,tatihi,Phonemic,physician,dordillon1932;dordillon1931,,,
4-870-237-3,sout2866,Marquesan,597,taute,Phonemic,physician,dordillon1932;dordillon1931,,,
4-860-237-1,sout2866,Marquesan,499,oá,Phonemic,"cure, heal",dordillon1932;dordillon1931,,,
4-860-237-3,sout2866,Marquesan,499,haá oá,Phonemic,"cure, heal",dordillon1932;dordillon1931,,,
4-860-237-5,sout2866,Marquesan,499,haá koé te mate,Phonemic,"cure, heal",dordillon1932;dordillon1931,,,
4-858-237-1,sout2866,Marquesan,497,maki oá,Phonemic,scar,dordillon1932;dordillon1931,,,
4-857-237-1,sout2866,Marquesan,1808,piáu,Phonemic,pus,dordillon1932;dordillon1931,,,
4-857-237-3,sout2866,Marquesan,1808,mea piáu,Phonemic,pus,dordillon1932;dordillon1931,,,
4-856-237-1,sout2866,Marquesan,793,fefe (kohe,Phonemic,boil (noun),dordillon1932;dordillon1931,,,
4-856-237-3,sout2866,Marquesan,793,toópuku,Phonemic,boil (noun),dordillon1932;dordillon1931,,,
4-856-237-5,sout2866,Marquesan,793,hopetue),Phonemic,boil (noun),dordillon1932;dordillon1931,,,
4-855-237-1,sout2866,Marquesan,1584,e koópu,Phonemic,blister,dordillon1932;dordillon1931,,,
4-855-237-3,sout2866,Marquesan,1584,e mitaá,Phonemic,blister,dordillon1932;dordillon1931,,,
4-854-237-1,sout2866,Marquesan,148,pueva,Phonemic,itch,dordillon1932;dordillon1931,,,
4-854-237-3,sout2866,Marquesan,148,meneo,Phonemic,itch,dordillon1932;dordillon1931,,,
4-854-237-5,sout2866,Marquesan,148,epa,Phonemic,itch,dordillon1932;dordillon1931,,,
4-854-237-7,sout2866,Marquesan,148,pihanahana,Phonemic,itch,dordillon1932;dordillon1931,,,
4-853-237-1,sout2866,Marquesan,1903,e uto,Phonemic,swelling,dordillon1932;dordillon1931,,,
4-853-237-3,sout2866,Marquesan,1903,e puú,Phonemic,swelling,dordillon1932;dordillon1931,,,
4-853-237-5,sout2866,Marquesan,1903,e tua uto,Phonemic,swelling,dordillon1932;dordillon1931,,,
4-853-237-7,sout2866,Marquesan,1903,e uma puú,Phonemic,swelling,dordillon1932;dordillon1931,,,
4-852-237-1,sout2866,Marquesan,1148,moho,Phonemic,bruise,dordillon1932;dordillon1931,,,
4-852-237-3,sout2866,Marquesan,1148,koka,Phonemic,bruise,dordillon1932;dordillon1931,,,
4-852-237-5,sout2866,Marquesan,1148,me he au atu,Phonemic,bruise,dordillon1932;dordillon1931,,,
4-850-237-1,sout2866,Marquesan,1109,e tu,Phonemic,"wound, sore",dordillon1932;dordillon1931,,,
4-850-237-3,sout2866,Marquesan,1109,e tutina,Phonemic,"wound, sore",dordillon1932;dordillon1931,,,
4-850-237-5,sout2866,Marquesan,1109,e maki,Phonemic,"wound, sore",dordillon1932;dordillon1931,,,
4-843-237-1,sout2866,Marquesan,102,fenei (e henei),Phonemic,cold (catarrh),dordillon1932;dordillon1931,,,
4-843-237-3,sout2866,Marquesan,102,e hapu,Phonemic,cold (catarrh),dordillon1932;dordillon1931,,,
4-842-237-1,sout2866,Marquesan,1957,kaki uúa,Phonemic,goiter,dordillon1932;dordillon1931,,,
4-842-237-3,sout2866,Marquesan,1957,kaki huhua,Phonemic,goiter,dordillon1932;dordillon1931,,,
4-841-237-1,sout2866,Marquesan,1534,hautete,Phonemic,fever,dordillon1932;dordillon1931,,,
4-841-237-3,sout2866,Marquesan,1534,kamaíí,Phonemic,fever,dordillon1932;dordillon1931,,,
4-841-237-5,sout2866,Marquesan,1534,veáveá,Phonemic,fever,dordillon1932;dordillon1931,,,
4-840-237-1,sout2866,Marquesan,1847,hopi,Phonemic,"sick, sickness",dordillon1932;dordillon1931,,,
4-840-237-3,sout2866,Marquesan,1847,mate,Phonemic,"sick, sickness",dordillon1932;dordillon1931,,,
4-830-237-1,sout2866,Marquesan,1364,pohué (pohoé),Phonemic,"well, health",dordillon1932;dordillon1931,,,
4-820-237-1,sout2866,Marquesan,1601,pepeé,Phonemic,weak,dordillon1932;dordillon1931,,,
4-820-237-3,sout2866,Marquesan,1601,ííkoé,Phonemic,weak,dordillon1932;dordillon1931,,,
4-820-237-5,sout2866,Marquesan,1601,pepaé,Phonemic,weak,dordillon1932;dordillon1931,,,
4-810-237-1,sout2866,Marquesan,785,oko,Phonemic,"strong, mighty, powerful",dordillon1932;dordillon1931,,,
4-810-237-3,sout2866,Marquesan,785,toa,Phonemic,"strong, mighty, powerful",dordillon1932;dordillon1931,,,
4-790-237-1,sout2866,Marquesan,1773,ana tupapaku,Phonemic,"grave, tomb",dordillon1932;dordillon1931,,,
4-780-237-1,sout2866,Marquesan,1719,tomi io he épo,Phonemic,bury (the dead),dordillon1932;dordillon1931,,,
4-770-237-1,sout2866,Marquesan,767,tupapaú (e tupapaku) e iviivi,Phonemic,corpse,dordillon1932;dordillon1931,,,
4-760-237-1,sout2866,Marquesan,1417,haámate,Phonemic,kill,dordillon1932;dordillon1931,,,
4-760-237-3,sout2866,Marquesan,1417,kukumi,Phonemic,kill,dordillon1932;dordillon1931,,,
4-760-237-5,sout2866,Marquesan,1417,pehi,Phonemic,kill,dordillon1932;dordillon1931,,,
4-760-237-7,sout2866,Marquesan,1417,tinai,Phonemic,kill,dordillon1932;dordillon1931,,,
4-751-237-1,sout2866,Marquesan,1904,kaó tai,Phonemic,drowned,dordillon1932;dordillon1931,,,
4-751-237-3,sout2866,Marquesan,1904,kaó io he tai,Phonemic,drowned,dordillon1932;dordillon1931,,,
4-750-237-1,sout2866,Marquesan,1494,mate,Phonemic,"die, dead",dordillon1932;dordillon1931,,,
4-740-237-1,sout2866,Marquesan,1422,pohué (pohoé),Phonemic,"live, living, life",dordillon1932;dordillon1931,,,
4-732-237-1,sout2866,Marquesan,1087,tupu,Phonemic,conceive,dordillon1932;dordillon1931,,,
4-732-237-3,sout2866,Marquesan,1087,kokie,Phonemic,conceive,dordillon1932;dordillon1931,,,
4-730-237-1,sout2866,Marquesan,1123,ópu tama,Phonemic,pregnant,dordillon1932;dordillon1931,,,
4-720-237-1,sout2866,Marquesan,1090,hanau,Phonemic,born (to be),dordillon1932;dordillon1931,,,
4-720-237-3,sout2866,Marquesan,1090,tihe í vaho,Phonemic,born (to be),dordillon1932;dordillon1931,,,
4-720-237-5,sout2866,Marquesan,1090,koekoe meitaí,Phonemic,born (to be),dordillon1932;dordillon1931,,,
4-710-237-1,sout2866,Marquesan,1152,fanau,Phonemic,beget (of father),dordillon1932;dordillon1931,,,
4-690-237-1,sout2866,Marquesan,138,e haka-uku í óto he vai,Phonemic,bathe,dordillon1932;dordillon1931,,,
4-680-237-1,sout2866,Marquesan,52,kiíéte,Phonemic,shiver,dordillon1932;dordillon1931,,,
4-680-237-3,sout2866,Marquesan,52,emieé,Phonemic,shiver,dordillon1932;dordillon1931,,,
4-660-237-1,sout2866,Marquesan,676,haá taítaí,Phonemic,defecate,dordillon1932;dordillon1931,,,
4-660-237-3,sout2866,Marquesan,676,haá hoata,Phonemic,defecate,dordillon1932;dordillon1931,,,
4-650-237-1,sout2866,Marquesan,592,mimi,Phonemic,urinate,dordillon1932;dordillon1931,,,
4-640-237-1,sout2866,Marquesan,1159,hu,Phonemic,break wind,dordillon1932;dordillon1931,,,
4-630-237-1,sout2866,Marquesan,1602,hakaá,Phonemic,wake up,dordillon1932;dordillon1931,,,
4-630-237-3,sout2866,Marquesan,1602,hakavaá,Phonemic,wake up,dordillon1932;dordillon1931,,,
4-620-237-1,sout2866,Marquesan,1920,moe,Phonemic,dream,dordillon1932;dordillon1931,,,
4-620-237-3,sout2866,Marquesan,1920,moemoea,Phonemic,dream,dordillon1932;dordillon1931,,,
4-612-237-1,sout2866,Marquesan,1983,haátaki te ihu,Phonemic,snore,dordillon1932;dordillon1931,,,
4-610-237-1,sout2866,Marquesan,1585,hiamoe,Phonemic,sleep,dordillon1932;dordillon1931,,,
4-591-237-1,sout2866,Marquesan,268,e kae,Phonemic,dribble,dordillon1932;dordillon1931,,,
4-591-237-3,sout2866,Marquesan,268,e kae nui,Phonemic,dribble,dordillon1932;dordillon1931,,,
4-591-237-5,sout2866,Marquesan,268,e tahe te kae,Phonemic,dribble,dordillon1932;dordillon1931,,,
4-590-237-1,sout2866,Marquesan,319,miti,Phonemic,lick,dordillon1932;dordillon1931,,,
4-590-237-3,sout2866,Marquesan,319,hoói me te éó,Phonemic,lick,dordillon1932;dordillon1931,,,
4-580-237-1,sout2866,Marquesan,1403,kakahu,Phonemic,bite,dordillon1932;dordillon1931,,,
4-570-237-1,sout2866,Marquesan,1278,úá,Phonemic,vomit,dordillon1932;dordillon1931,,,
4-560-237-1,sout2866,Marquesan,1440,tufa í te anuanu,Phonemic,spit,dordillon1932;dordillon1931,,,
4-560-237-3,sout2866,Marquesan,1440,tuha í te anuanu,Phonemic,spit,dordillon1932;dordillon1931,,,
4-550-237-1,sout2866,Marquesan,126,moahua,Phonemic,perspire,dordillon1932;dordillon1931,,,
4-550-237-3,sout2866,Marquesan,126,tokohana,Phonemic,perspire,dordillon1932;dordillon1931,,,
4-540-237-1,sout2866,Marquesan,1621,tihe,Phonemic,sneeze,dordillon1932;dordillon1931,,,
4-530-237-1,sout2866,Marquesan,879,hekei,Phonemic,cough,dordillon1932;dordillon1931,,,
4-530-237-3,sout2866,Marquesan,879,hapu (fenei),Phonemic,cough,dordillon1932;dordillon1931,,,
4-521-237-1,sout2866,Marquesan,162,neo,Phonemic,hiccough,dordillon1932;dordillon1931,,,
4-510-237-1,sout2866,Marquesan,1407,ao,Phonemic,"breathe, breath",dordillon1932;dordillon1931,,,
4-510-237-3,sout2866,Marquesan,1407,ea te menava,Phonemic,"breathe, breath",dordillon1932;dordillon1931,,,
4-510-237-5,sout2866,Marquesan,1407,puhi te ao,Phonemic,"breathe, breath",dordillon1932;dordillon1931,,,
4-490-237-1,sout2866,Marquesan,797,komai (ómai),Phonemic,testicle,dordillon1932;dordillon1931,,,
4-470-237-1,sout2866,Marquesan,804,tumu,Phonemic,womb,dordillon1932;dordillon1931,,,
4-464-237-1,sout2866,Marquesan,834,papa hohope,Phonemic,buttocks,dordillon1932;dordillon1931,'Anus' e ópu íí; e kopu kiki; e puta tutae.,,
4-464-237-3,sout2866,Marquesan,834,papa titohe,Phonemic,buttocks,dordillon1932;dordillon1931,'Anus' e ópu íí; e kopu kiki; e puta tutae.,,
4-464-237-5,sout2866,Marquesan,834,hope,Phonemic,buttocks,dordillon1932;dordillon1931,'Anus' e ópu íí; e kopu kiki; e puta tutae.,,
4-463-237-1,sout2866,Marquesan,1745,teka,Phonemic,hip,dordillon1932;dordillon1931,,,
4-463-237-3,sout2866,Marquesan,1745,hopuhopu,Phonemic,hip,dordillon1932;dordillon1931,,,
4-463-237-5,sout2866,Marquesan,1745,tipitipi,Phonemic,hip,dordillon1932;dordillon1931,,,
4-462-237-1,sout2866,Marquesan,1681,mata,Phonemic,waist,dordillon1932;dordillon1931,,,
4-462-237-3,sout2866,Marquesan,1681,koói,Phonemic,waist,dordillon1932;dordillon1931,,,
4-461-237-1,sout2866,Marquesan,1991,koekoe,Phonemic,"intestines, guts",dordillon1932;dordillon1931,,,
4-460-237-1,sout2866,Marquesan,819,ópu,Phonemic,stomach,dordillon1932;dordillon1931,,,
4-460-237-3,sout2866,Marquesan,819,kopu,Phonemic,stomach,dordillon1932;dordillon1931,,,
4-452-237-1,sout2866,Marquesan,1744,ate,Phonemic,spleen,dordillon1932;dordillon1931,,,
4-452-237-3,sout2866,Marquesan,1744,ate mama,Phonemic,spleen,dordillon1932;dordillon1931,,,
4-451-237-1,sout2866,Marquesan,489,vií tua,Phonemic,kidney,dordillon1932;dordillon1931,,,
4-450-237-1,sout2866,Marquesan,1224,ate,Phonemic,liver,dordillon1932;dordillon1931,,,
4-441-237-1,sout2866,Marquesan,688,ate pua,Phonemic,lung,dordillon1932;dordillon1931,,,
4-440-237-1,sout2866,Marquesan,1223,e houpo,Phonemic,heart,dordillon1932;dordillon1931,,,
4-440-237-3,sout2866,Marquesan,1223,úa ú te houpo,Phonemic,heart,dordillon1932;dordillon1931,,,
4-430-237-1,sout2866,Marquesan,1838,pito,Phonemic,navel,dordillon1932;dordillon1931,,,
4-420-237-1,sout2866,Marquesan,154,hue vaiu,Phonemic,udder,dordillon1932;dordillon1931,,,
4-412-237-1,sout2866,Marquesan,796,mata,Phonemic,"nipple, teat",dordillon1932;dordillon1931,,,
4-412-237-3,sout2866,Marquesan,796,u,Phonemic,"nipple, teat",dordillon1932;dordillon1931,,,
4-410-237-1,sout2866,Marquesan,1402,umauma,Phonemic,breast (of woman),dordillon1932;dordillon1931,,,
4-410-237-3,sout2866,Marquesan,1402,uma,Phonemic,breast (of woman),dordillon1932;dordillon1931,,,
4-410-237-5,sout2866,Marquesan,1402,u,Phonemic,breast (of woman),dordillon1932;dordillon1931,,,
4-410-237-7,sout2866,Marquesan,1402,koekoe,Phonemic,breast (of woman),dordillon1932;dordillon1931,,,
4-410-237-9,sout2866,Marquesan,1402,kopu,Phonemic,breast (of woman),dordillon1932;dordillon1931,,,
4-400-237-1,sout2866,Marquesan,1592,umauma,Phonemic,chest,dordillon1932;dordillon1931,,,
4-400-237-3,sout2866,Marquesan,1592,uma,Phonemic,chest,dordillon1932;dordillon1931,,,
4-393-237-1,sout2866,Marquesan,1201,huú,Phonemic,feather,dordillon1932;dordillon1931,,,
4-392-237-1,sout2866,Marquesan,1257,e pekeheu,Phonemic,wing,dordillon1932;dordillon1931,,,
4-392-237-3,sout2866,Marquesan,1257,e keheu,Phonemic,wing,dordillon1932;dordillon1931,,,
4-392-237-5,sout2866,Marquesan,1257,e peheu,Phonemic,wing,dordillon1932;dordillon1931,,,
4-380-237-1,sout2866,Marquesan,1389,makamaka vaevae,Phonemic,toe,dordillon1932;dordillon1931,,,
4-374-237-1,sout2866,Marquesan,318,hakatu,Phonemic,footprint,dordillon1932;dordillon1931,,,
4-374-237-3,sout2866,Marquesan,318,ata,Phonemic,footprint,dordillon1932;dordillon1931,,,
4-372-237-1,sout2866,Marquesan,980,tuke vae,Phonemic,heel,dordillon1932;dordillon1931,,,
4-371-237-1,sout2866,Marquesan,803,paoka,Phonemic,ankle,dordillon1932;dordillon1931,,,
4-371-237-3,sout2866,Marquesan,803,e mea paoka,Phonemic,ankle,dordillon1932;dordillon1931,,,
4-371-237-5,sout2866,Marquesan,803,e patia,Phonemic,ankle,dordillon1932;dordillon1931,,,
4-371-237-7,sout2866,Marquesan,803,puó vaevae,Phonemic,ankle,dordillon1932;dordillon1931,,,
4-370-237-1,sout2866,Marquesan,1301,vae,Phonemic,foot,dordillon1932;dordillon1931,,,
4-370-237-3,sout2866,Marquesan,1301,vaevae,Phonemic,foot,dordillon1932;dordillon1931,,,
4-360-237-1,sout2866,Marquesan,1371,muó,Phonemic,knee,dordillon1932;dordillon1931,,,
4-352-237-1,sout2866,Marquesan,498,hiku vaevae,Phonemic,calf of leg,dordillon1932;dordillon1931,,,
4-352-237-3,sout2866,Marquesan,498,huehue vaevae,Phonemic,calf of leg,dordillon1932;dordillon1931,,,
4-351-237-1,sout2866,Marquesan,800,puha,Phonemic,thigh,dordillon1932;dordillon1931,,,
4-350-237-1,sout2866,Marquesan,1297,vae,Phonemic,leg,dordillon1932;dordillon1931,,,
4-350-237-3,sout2866,Marquesan,1297,vaevae,Phonemic,leg,dordillon1932;dordillon1931,,,
4-345-237-1,sout2866,Marquesan,72,maiúú,Phonemic,claw,dordillon1932;dordillon1931,,,
4-345-237-3,sout2866,Marquesan,72,maikuku,Phonemic,claw,dordillon1932;dordillon1931,,,
4-345-237-5,sout2866,Marquesan,72,matiúú,Phonemic,claw,dordillon1932;dordillon1931,,,
4-344-237-1,sout2866,Marquesan,1258,maikuku,Phonemic,fingernail,dordillon1932;dordillon1931,,,
4-342-237-1,sout2866,Marquesan,1781,makamaka nui (makamaka pona),Phonemic,thumb,dordillon1932;dordillon1931,,,
4-340-237-1,sout2866,Marquesan,1303,manamana ííma,Phonemic,finger,dordillon1932;dordillon1931,,,
4-331-237-1,sout2866,Marquesan,1183,tohua ííma,Phonemic,palm of hand,dordillon1932;dordillon1931,,,
4-331-237-3,sout2866,Marquesan,1183,ahuoneo,Phonemic,palm of hand,dordillon1932;dordillon1931,,,
4-331-237-5,sout2866,Marquesan,1183,aohaka ííma,Phonemic,palm of hand,dordillon1932;dordillon1931,,,
4-330-237-1,sout2866,Marquesan,1277,íma,Phonemic,hand,dordillon1932;dordillon1931,,,
4-321-237-1,sout2866,Marquesan,799,óhuma,Phonemic,wrist,dordillon1932;dordillon1931,,,
4-320-237-1,sout2866,Marquesan,981,tuke ííma,Phonemic,elbow,dordillon1932;dordillon1931,,,
4-312-237-1,sout2866,Marquesan,1886,e kaáke,Phonemic,armpit,dordillon1932;dordillon1931,,,
4-312-237-3,sout2866,Marquesan,1886,e úa kaáke,Phonemic,armpit,dordillon1932;dordillon1931,,,
4-310-237-1,sout2866,Marquesan,1673,ííma,Phonemic,arm,dordillon1932;dordillon1931,,,
4-310-237-3,sout2866,Marquesan,1673,e koóí ííma,Phonemic,arm,dordillon1932;dordillon1931,,,
4-310-237-5,sout2866,Marquesan,1673,e kakano ííma,Phonemic,arm,dordillon1932;dordillon1931,,,
4-302-237-1,sout2866,Marquesan,1994,teka paufifi,Phonemic,collarbone,dordillon1932;dordillon1931,,,
4-301-237-1,sout2866,Marquesan,172,ivi pauhihi,Phonemic,shoulderblade,dordillon1932;dordillon1931,,,
4-301-237-3,sout2866,Marquesan,172,tahií ííma,Phonemic,shoulderblade,dordillon1932;dordillon1931,,,
4-300-237-1,sout2866,Marquesan,1482,paufifi (pauhihi),Phonemic,shoulder,dordillon1932;dordillon1931,,,
4-290-237-1,sout2866,Marquesan,1346,kaki,Phonemic,throat,dordillon1932;dordillon1931,,,
4-290-237-3,sout2866,Marquesan,1346,katiehe,Phonemic,throat,dordillon1932;dordillon1931,,,
4-281-237-1,sout2866,Marquesan,1347,honona,Phonemic,nape of neck,dordillon1932;dordillon1931,,,
4-280-237-1,sout2866,Marquesan,1333,kaki,Phonemic,neck,dordillon1932;dordillon1931,,,
4-280-237-3,sout2866,Marquesan,1333,áí,Phonemic,neck,dordillon1932;dordillon1931,,,
4-280-237-5,sout2866,Marquesan,1333,tumu kaki,Phonemic,neck,dordillon1932;dordillon1931,,,
4-272-237-1,sout2866,Marquesan,1049,niho pona,Phonemic,molartooth,dordillon1932;dordillon1931,,,
4-270-237-1,sout2866,Marquesan,1380,niho,Phonemic,tooth,dordillon1932;dordillon1931,,,
4-271-237-1,sout2866,Marquesan,139,paá niho,Phonemic,gums,dordillon1932;dordillon1931,,,
4-260-237-1,sout2866,Marquesan,1205,éó,Phonemic,tongue,dordillon1932;dordillon1931,,,
4-260-237-3,sout2866,Marquesan,1205,aéó,Phonemic,tongue,dordillon1932;dordillon1931,,,
4-250-237-1,sout2866,Marquesan,478,kiínutu,Phonemic,lip,dordillon1932;dordillon1931,,,
4-250-237-3,sout2866,Marquesan,478,íínutu,Phonemic,lip,dordillon1932;dordillon1931,,,
4-250-237-5,sout2866,Marquesan,478,kiíkutu,Phonemic,lip,dordillon1932;dordillon1931,,,
4-241-237-1,sout2866,Marquesan,73,e kiínutu (e kiíkutu),Phonemic,beak,dordillon1932;dordillon1931,,,
4-240-237-1,sout2866,Marquesan,674,fafa ~ haha,Phonemic,mouth,dordillon1932;dordillon1931,,,
4-232-237-1,sout2866,Marquesan,208,kope,Phonemic,mucus (nasal),dordillon1932;dordillon1931,,,
4-232-237-3,sout2866,Marquesan,208,kaka,Phonemic,mucus (nasal),dordillon1932;dordillon1931,,,
4-232-237-5,sout2866,Marquesan,208,kaáka,Phonemic,mucus (nasal),dordillon1932;dordillon1931,,,
4-231-237-1,sout2866,Marquesan,1178,mokamoka ihu,Phonemic,nostril,dordillon1932;dordillon1931,,,
4-230-237-1,sout2866,Marquesan,1221,ihu,Phonemic,nose,dordillon1932;dordillon1931,,,
4-222-237-1,sout2866,Marquesan,32,haá taítaí,Phonemic,earwax,dordillon1932;dordillon1931,,,
4-220-237-1,sout2866,Marquesan,1247,puaika,Phonemic,ear,dordillon1932;dordillon1931,,,
4-215-237-1,sout2866,Marquesan,1655,uhi í te mata,Phonemic,blink,dordillon1932;dordillon1931,,,
4-215-237-3,sout2866,Marquesan,1655,e feíí í te mata,Phonemic,blink,dordillon1932;dordillon1931,,,
4-215-237-5,sout2866,Marquesan,1655,e mata feriri,Phonemic,blink,dordillon1932;dordillon1931,,,
4-215-237-7,sout2866,Marquesan,1655,e mata ninia,Phonemic,blink,dordillon1932;dordillon1931,,,
4-214-237-1,sout2866,Marquesan,1540,huúhuú mata,Phonemic,eyelash,dordillon1932;dordillon1931,,,
4-214-237-3,sout2866,Marquesan,1540,huú mata,Phonemic,eyelash,dordillon1932;dordillon1931,,,
4-213-237-1,sout2866,Marquesan,17,kiímata,Phonemic,eyelid,dordillon1932;dordillon1931,,,
4-213-237-3,sout2866,Marquesan,17,kií a mata,Phonemic,eyelid,dordillon1932;dordillon1931,,,
4-213-237-5,sout2866,Marquesan,17,kahu mata,Phonemic,eyelid,dordillon1932;dordillon1931,,,
4-212-237-1,sout2866,Marquesan,1173,tukemata (tuémata),Phonemic,eyebrow,dordillon1932;dordillon1931,,,
4-210-237-1,sout2866,Marquesan,1248,mata,Phonemic,eye,dordillon1932;dordillon1931,,,
4-210-237-3,sout2866,Marquesan,1248,kikomata,Phonemic,eye,dordillon1932;dordillon1931,,,
4-208-237-1,sout2866,Marquesan,1730,papaína,Phonemic,cheek,dordillon1932;dordillon1931,,,
4-208-237-3,sout2866,Marquesan,1730,papaíka,Phonemic,cheek,dordillon1932;dordillon1931,,,
4-209-237-1,sout2866,Marquesan,1510,kouvae,Phonemic,chin,dordillon1932;dordillon1931,,,
4-205-237-1,sout2866,Marquesan,123,áe,Phonemic,forehead,dordillon1932;dordillon1931,,,
4-207-237-1,sout2866,Marquesan,798,kouvae,Phonemic,jaw,dordillon1932;dordillon1931,Upper; lower.,,
4-207-237-3,sout2866,Marquesan,798,kouvae úka,Phonemic,jaw,dordillon1932;dordillon1931,Upper; lower.,,
4-207-237-5,sout2866,Marquesan,798,kouvae áó,Phonemic,jaw,dordillon1932;dordillon1931,Upper; lower.,,
4-204-237-1,sout2866,Marquesan,1560,mata,Phonemic,face,dordillon1932;dordillon1931,,,
4-203-237-1,sout2866,Marquesan,1583,ipu óó,Phonemic,brain,dordillon1932;dordillon1931,,,
4-203-237-3,sout2866,Marquesan,1583,óó,Phonemic,brain,dordillon1932;dordillon1931,,,
4-203-237-5,sout2866,Marquesan,1583,roro,Phonemic,brain,dordillon1932;dordillon1931,,,
4-203-237-7,sout2866,Marquesan,1583,e ihu tono,Phonemic,brain,dordillon1932;dordillon1931,,,
4-201-237-1,sout2866,Marquesan,1604,taá mata,Phonemic,"side of head, temple",dordillon1932;dordillon1931,,,
4-202-237-1,sout2866,Marquesan,1605,ipu óho,Phonemic,skull,dordillon1932;dordillon1931,,,
4-202-237-3,sout2866,Marquesan,1605,úú,Phonemic,skull,dordillon1932;dordillon1931,,,
4-200-237-1,sout2866,Marquesan,1256,upoó,Phonemic,head,dordillon1932;dordillon1931,,,
4-191-237-1,sout2866,Marquesan,805,pou,Phonemic,spine,dordillon1932;dordillon1931,,,
4-191-237-3,sout2866,Marquesan,805,átina,Phonemic,spine,dordillon1932;dordillon1931,,,
4-191-237-5,sout2866,Marquesan,805,tuútuú,Phonemic,spine,dordillon1932;dordillon1931,,,
4-190-237-1,sout2866,Marquesan,1291,tua,Phonemic,back,dordillon1932;dordillon1931,,,
4-180-237-1,sout2866,Marquesan,1220,veó,Phonemic,tail,dordillon1932;dordillon1931,Short; long tail.,,
4-180-237-3,sout2866,Marquesan,1220,veó poto,Phonemic,tail,dordillon1932;dordillon1931,Short; long tail.,,
4-180-237-5,sout2866,Marquesan,1220,veó óa,Phonemic,tail,dordillon1932;dordillon1931,Short; long tail.,,
4-170-237-1,sout2866,Marquesan,1393,niho,Phonemic,horn,dordillon1932;dordillon1931,,,
4-170-237-3,sout2866,Marquesan,1393,keo,Phonemic,horn,dordillon1932;dordillon1931,,,
4-162-237-1,sout2866,Marquesan,801,vaávaá,Phonemic,rib,dordillon1932;dordillon1931,,,
4-162-237-3,sout2866,Marquesan,801,vakavaka,Phonemic,rib,dordillon1932;dordillon1931,,,
4-160-237-1,sout2866,Marquesan,1394,ivi,Phonemic,bone,dordillon1932;dordillon1931,,,
4-151-237-1,sout2866,Marquesan,525,e uáuá,Phonemic,"vein, artery",dordillon1932;dordillon1931,,,
4-151-237-3,sout2866,Marquesan,525,e uáuá-veákiki,Phonemic,"vein, artery",dordillon1932;dordillon1931,,,
4-150-237-1,sout2866,Marquesan,946,toto,Phonemic,blood,dordillon1932;dordillon1931,,,
4-142-237-1,sout2866,Marquesan,678,úmiúmi,Phonemic,beard,dordillon1932;dordillon1931,,,
4-142-237-3,sout2866,Marquesan,678,kumikumi,Phonemic,beard,dordillon1932;dordillon1931,,,
4-140-237-1,sout2866,Marquesan,1040,ouoho,Phonemic,hair (head),dordillon1932;dordillon1931,,,
4-130-237-1,sout2866,Marquesan,2259,kiko,Phonemic,flesh,dordillon1932;dordillon1931,,,
4-120-237-1,sout2866,Marquesan,763,kií,Phonemic,"skin, hide",dordillon1932;dordillon1931,,,
4-110-237-1,sout2866,Marquesan,1480,tino,Phonemic,body,dordillon1932;dordillon1931,,,
4-110-237-3,sout2866,Marquesan,1480,nino,Phonemic,body,dordillon1932;dordillon1931,,,
4-110-237-5,sout2866,Marquesan,1480,koói,Phonemic,body,dordillon1932;dordillon1931,,,
3-821-237-1,sout2866,Marquesan,1931,áma tikaué,Phonemic,beeswax,dordillon1932;dordillon1931,,,
3-820-237-1,sout2866,Marquesan,665,tikaué áma,Phonemic,bee,dordillon1932;dordillon1931,,,
3-820-237-3,sout2866,Marquesan,665,e tikaué tai manini,Phonemic,bee,dordillon1932;dordillon1931,,,
3-819-237-1,sout2866,Marquesan,1065,e fataá punaveéveé,Phonemic,spider web,dordillon1932;dordillon1931,,,
3-818-237-1,sout2866,Marquesan,843,e punaveéveé,Phonemic,spider,dordillon1932;dordillon1931,,,
3-816-237-1,sout2866,Marquesan,1575,e popotu,Phonemic,cockroach,dordillon1932;dordillon1931,,,
3-816-237-3,sout2866,Marquesan,1575,e kokaha,Phonemic,cockroach,dordillon1932;dordillon1931,,,
